ex_dividend_date,declaration_date,record_date,payment_date,amount
2018-04-02,,,,0.184806
2018-03-01,,,,0.189867
2018-02-01,,,,0.185141
2017-12-19,,,,0.179076
2017-12-01,,,,0.178228
2017-11-01,,,,0.176276
2017-10-02,,,,0.170279
2017-09-01,,,,0.171025
2017-08-01,,,,0.172404
2017-07-03,,,,0.132782
2017-06-01,,,,0.181589
2017-05-01,,,,0.179941
2017-04-03,,,,0.181597
2017-03-01,,,,0.184244
2017-02-01,,,,0.195511
2016-12-28,,,,0.178605
2016-12-01,,,,0.185083
2016-11-01,,,,0.177911
2016-10-03,,,,0.179329
2016-09-01,,,,0.178448
2016-08-01,,,,0.148349
2016-07-01,,,,0.201069
2016-06-01,,,,0.201943
2016-05-02,,,,0.207383
2016-04-01,,,,0.203216
2016-03-01,,,,0.20914
2016-02-01,,,,0.212643
2015-12-29,,,,0.213692
2015-12-01,,,,0.212378
2015-11-02,,,,0.2126
2015-10-01,,,,0.219651
2015-09-01,,,,0.218046
2015-08-03,,,,0.217159
2015-07-01,,,,0.221447
2015-06-01,,,,0.219353
2015-05-01,,,,0.220632
2015-04-01,,,,0.219311
2015-03-02,,,,0.211202
2015-02-02,,,,0.206218
2014-12-29,,,,0.210237
2014-12-01,,,,0.207677
2014-11-03,,,,0.201126
2014-10-01,,,,0.215859
2014-09-02,,,,0.214149
2014-08-01,,,,0.218724
2014-07-01,,,,0.217893
2014-06-02,,,,0.217149
2014-05-01,,,,0.223591
2014-04-01,,,,0.218956
2014-03-03,,,,0.224478
2014-02-03,,,,0.221212
2013-12-27,,,,0.220816
2013-12-02,,,,0.225805
2013-11-01,,,,0.212998
2013-10-01,,,,0.224957
2013-09-03,,,,0.219427
2013-08-01,,,,0.209901
2013-07-01,,,,0.218484
2013-06-03,,,,0.218221
2013-05-01,,,,0.220169
2013-04-01,,,,0.22043
2013-03-01,,,,0.223796
2013-02-01,,,,0.226409
2012-12-27,,,,0.299807
2012-12-03,,,,0.21875
2012-11-01,,,,0.232396
2012-10-01,,,,0.223786
2012-09-04,,,,0.213294
2012-08-01,,,,0.238342
2012-07-02,,,,0.244508
2012-06-01,,,,0.234196
2012-05-01,,,,0.24963
2012-04-02,,,,0.235031
2012-03-01,,,,0.246212
2012-02-01,,,,0.252934
2011-12-28,,,,0.371042
2011-12-01,,,,0.25734
2011-11-01,,,,0.25627
2011-10-03,,,,0.258229
2011-09-01,,,,0.26061
2011-08-01,,,,0.25602
2011-07-01,,,,0.255646
2011-06-01,,,,0.254996
2011-05-02,,,,0.095602
