ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-17,2025-09-05,2026-03-17,2026-03-20,0.326688
2025-12-16,2024-07-05,2025-12-16,2025-12-19,0.486672
2025-09-16,2024-07-05,2025-09-16,2025-09-19,0.413761
2025-06-16,2024-07-05,2025-06-16,2025-06-20,0.385699
2025-03-18,2024-07-05,2025-03-18,2025-03-21,0.358303
2024-12-17,2023-12-06,2024-12-17,2024-12-20,0.468176
2024-09-25,2023-12-06,2024-09-25,2024-09-30,0.465562
2024-06-11,2023-12-06,2024-06-11,2024-06-17,0.335834
2024-03-21,2023-12-06,2024-03-22,2024-03-27,0.308148
2023-12-20,2022-11-25,2023-12-21,2023-12-27,0.473
2023-09-26,2022-11-25,2023-09-27,2023-10-02,0.44299
2023-06-07,2022-11-25,2023-06-08,2023-06-13,0.282666
2023-03-23,2023-03-22,2023-03-24,2023-03-29,0.351555
2022-12-13,2021-12-20,2022-12-14,2022-12-19,0.405538
2022-09-26,2021-12-20,2022-09-27,2022-09-30,0.405015
2022-06-09,2021-12-20,2022-06-10,2022-06-15,0.272923
2022-03-24,2021-12-20,2022-03-25,2022-03-30,0.324662
2021-12-13,2020-12-16,2021-12-14,2021-12-17,0.367483
2021-09-24,2020-12-16,2021-09-27,2021-09-30,0.366507
2021-06-10,2020-12-16,2021-06-11,2021-06-16,0.235876
2021-03-25,2020-12-16,2021-03-26,2021-03-31,0.296379
2020-12-14,2019-12-12,2020-12-15,2020-12-18,0.342088
2020-09-23,2019-12-12,2020-09-24,2020-09-29,0.332387
2020-06-15,2019-12-12,2020-06-16,2020-06-19,0.275536
2020-03-25,2019-12-12,2020-03-26,2020-03-31,0.269137
2019-12-16,,,,0.445775
2019-09-24,,,,0.321753
2019-06-17,,,,0.356847
2019-03-20,,,,0.239244
2018-12-28,,,,0.060859
2018-12-17,,,,0.349436
2018-09-26,,,,0.297783
2018-06-26,,,,0.259485
2018-03-22,,,,0.248706
2017-12-19,,,,0.301851
2017-09-26,,,,0.266509
2017-06-27,,,,0.24079
2017-03-24,,,,0.222438
2016-12-21,,,,0.273238
2016-09-26,,,,0.223395
2016-06-21,,,,0.476576
2016-03-23,,,,0.407688
2015-12-29,,,,0.084038
2015-12-24,,,,0.510052
2015-09-25,,,,0.456178
2015-06-24,,,,0.408728
2015-03-25,,,,0.41154
2014-12-24,,,,0.461894
2014-09-24,,,,0.407198
2014-06-24,,,,0.38496
2014-03-25,,,,0.353676
2013-12-23,,,,0.422196
2013-09-24,,,,0.364942
2013-06-26,,,,0.32604
2013-03-25,,,,0.316686
2012-12-19,,,,0.39814
2012-09-25,,,,0.31464
2012-06-19,,,,0.293608
2012-03-26,,,,0.250208
2011-12-22,,,,0.323294
2011-09-26,,,,0.262382
2011-06-23,,,,0.238298
2011-03-25,,,,0.233378
2010-12-23,,,,0.26912
2010-09-24,,,,0.259872
2010-06-23,,,,0.204254
2010-03-25,,,,0.202658
2009-12-24,,,,0.248692
2009-09-23,,,,0.216848
2009-06-23,,,,0.223472
2009-03-25,,,,0.239774
2008-12-24,,,,0.27168
2008-09-25,,,,0.288748
2008-06-24,,,,0.537892
2008-03-25,,,,0.515656
2007-12-27,,,,0.566876
2007-09-26,,,,0.565892
2007-06-29,,,,0.504868
2007-03-26,,,,0.503908
2006-12-21,,,,0.548024
2006-09-27,,,,0.485452
2006-06-23,,,,0.397736
2006-03-27,,,,0.421672
2005-12-23,,,,0.468032
2005-09-26,,,,0.3968
2005-06-21,,,,0.2344
2005-03-28,,,,0.625
2004-12-27,,,,0.5844
2004-09-27,,,,0.4332
2004-06-28,,,,0.349
2004-03-29,,,,0.2702
