date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2025-11-21,33.51,34.98,32.89,34.5,34.5,105641670,0.0,1.0
2025-11-24,34.97,36.155,34.685,35.79,35.79,103804208,0.0,1.0
2025-11-25,35.55,36.13,34.68,35.83,35.83,62203283,0.0,1.0
2025-11-26,36.2,37.24,36.13,36.81,36.81,54563435,0.0,1.0
2025-11-28,37.4,40.59,37.34,40.56,40.56,95799486,0.0,1.0
2025-12-01,39.86,40.375,39.6,40.01,40.01,74534896,0.0,1.0
2025-12-02,40.47,43.68,40.05,43.47,43.47,167205815,0.0,1.0
2025-12-03,43.385,44.02,42.51,43.76,43.76,91957186,0.0,1.0
2025-12-04,43.26,43.2801,40.14,40.5,40.5,107850164,0.0,1.0
2025-12-05,41.155,42.83,41.15,41.41,41.41,103042015,0.0,1.0
2025-12-08,41.935,42.115,39.7,40.3,40.3,92349107,0.0,1.0
2025-12-09,40.73,41.2622,40.03,40.5,40.5,58828100,0.0,1.0
2025-12-10,40.11,40.99,38.89,40.78,40.78,75974890,0.0000,1.0
2025-12-11,40.07,40.19,39.075,39.51,39.51,59096759,0.0000,1.0
2025-12-12,39.245,40.03,37.62,37.81,37.81,87784470,0.0000,1.0
2025-12-15,38.325,38.48,37.32,37.51,37.51,60898465,0.0000,1.0
2025-12-16,37.58,37.96,36.92,37.31,37.31,50490257,0.0000,1.0
2025-12-17,37.585,37.84,35.965,36.05,36.05,54791951,0.0000,1.0
2025-12-18,37.38,37.485,35.67,36.28,36.28,69468393,0.0000,1.0
2025-12-19,36.48,37.58,36.44,36.82,36.82,163221251,0.0000,1.0
2025-12-22,37.89,37.9,36.29,36.37,36.37,51685394,0.0000,1.0
2025-12-23,36.24,36.8,36.03,36.35,36.35,35957954,0.0000,1.0
2025-12-24,35.17,36.175,34.95,36.16,36.16,37443756,0.0000,1.0
2025-12-26,36.17,36.49,35.85,36.2,36.2,28779396,0.0000,1.0
2025-12-29,36.01,36.795,35.82,36.68,36.68,38062295,0.0000,1.0
2025-12-30,36.91,38.26,36.82,37.3,37.3,61935279,0.0000,1.0
2025-12-31,37.395,37.58,36.87,36.9,36.9,51524682,0.0000,1.0
2026-01-02,37.77,39.86,37.76,39.38,39.38,95396447,0.0000,1.0
2026-01-05,41.59,42.1,39.27,39.37,39.37,96665355,0.0000,1.0
2026-01-06,39.86,40.31,38.95,40.04,40.04,66395138,0.0000,1.0
2026-01-07,40.18,44.57,40.12,42.63,42.63,166028381,0.0000,1.0
2026-01-08,42.62,43.34,40.68,41.11,41.11,88241955,0.0000,1.0
2026-01-09,41.825,45.7265,41.57,45.55,45.55,186691417,0.0000,1.0
2026-01-12,44.24,45.45,43.89,44.06,44.06,101989119,0.0000,1.0
2026-01-13,45.89,48.24,45.215,47.29,47.29,168656410,0.0000,1.0
2026-01-14,48.95,49.0,47.42,48.72,48.72,148225796,0.0000,1.0
2026-01-15,49.35,50.39,47.825,48.32,48.32,132328902,0.0000,1.0
2026-01-16,49.27,50.21,46.71,46.96,46.96,127314711,0.0000,1.0
2026-01-20,47.3,50.23,47.0,48.56,48.56,148554292,0.0000,1.0
2026-01-21,50.32,54.41,50.15,54.25,54.25,220565312,0.0000,1.0
2026-01-22,54.21,54.6,53.08,54.32,54.32,190066397,0.0000,1.0
2026-01-23,46.86,48.13,44.45,45.07,45.07,294675401,0.0000,1.0
2026-01-26,44.28,44.46,42.275,42.49,42.49,149407768,0.0000,1.0
2026-01-27,43.97,44.53,43.099,43.93,43.93,115345047,0.0000,1.0
2026-01-28,46.6,49.285,46.32,48.78,48.78,201995055,0.0000,1.0
2026-01-29,47.56,48.77,46.99,48.66,48.66,124256563,0.0000,1.0
2026-01-30,48.975,49.5777,45.96,46.47,46.47,114920097,0.0000,1.0
2026-02-02,45.63,49.84,45.5,48.81,48.81,101414583,0.0000,1.0
2026-02-03,50.055,51.49,48.43,49.25,49.25,117661019,0.0000,1.0
2026-02-04,49.54,49.698,47.0,48.6,48.6,128702304,0.0000,1.0
2026-02-05,47.59,50.86,46.785,48.24,48.24,114307769,0.0000,1.0
2026-02-06,49.1,51.3,48.83,50.59,50.59,115600223,0.0000,1.0
