ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-04-01,2025-09-04,2026-04-01,2026-04-07,0.292689
2026-03-02,,,,0.2724
2026-02-02,,,,0.309236
2025-12-19,2024-07-04,2025-12-19,2025-12-24,0.323046
2025-12-01,2024-07-04,2025-12-01,2025-12-04,0.312906
2025-11-03,2024-07-04,2025-11-03,2025-11-06,0.347608
2025-10-01,2024-07-04,2025-10-01,2025-10-06,0.346643
2025-09-02,,,,0.360128
2025-08-01,2024-07-04,2025-08-01,2025-08-06,0.362484
2025-07-01,2024-07-04,2025-07-01,2025-07-07,0.347169
2025-06-02,2024-07-04,2025-06-02,2025-06-05,0.357977
2025-05-01,2024-07-04,2025-05-01,2025-05-06,0.334981
2025-04-01,2024-07-04,2025-04-01,2025-04-04,0.346022
2025-03-03,2024-07-04,2025-03-03,2025-03-06,0.313292
2025-02-03,2024-07-04,2025-02-03,2025-02-06,0.363396
2024-12-18,2023-11-28,2024-12-18,2024-12-23,0.371954
2024-12-02,2023-11-28,2024-12-02,2024-12-05,0.377669
2024-11-01,2023-11-28,2024-11-01,2024-11-06,0.415164
2024-10-01,2023-11-28,2024-10-01,2024-10-04,0.429639
2024-09-03,2023-11-28,2024-09-03,2024-09-06,0.443547
2024-08-01,2023-11-28,2024-08-01,2024-08-06,0.45325
2024-07-01,2023-11-28,2024-07-01,2024-07-05,0.4388
2024-06-03,2023-11-28,2024-06-03,2024-06-07,0.439724
2024-05-01,2023-11-28,2024-05-02,2024-05-07,0.427591
2024-04-01,2023-11-28,2024-04-02,2024-04-05,0.449911
2024-03-01,2023-11-28,2024-03-04,2024-03-07,0.409748
2024-02-01,2023-11-28,2024-02-02,2024-02-07,0.458091
2023-12-14,2022-11-24,2023-12-15,2023-12-20,0.454532
2023-12-01,2022-11-24,2023-12-04,2023-12-07,0.44324
2023-11-01,2022-11-24,2023-11-02,2023-11-07,0.427005
2023-10-02,2022-11-24,2023-10-03,2023-10-06,0.411757
2023-09-01,2022-11-24,2023-09-05,2023-09-08,0.430575
2023-08-01,2022-11-24,2023-08-02,2023-08-07,0.441547
2023-07-03,2022-11-24,2023-07-05,2023-07-10,0.416645
2023-06-01,2022-11-24,2023-06-02,2023-06-07,0.432017
2023-05-01,2023-04-28,2023-05-02,2023-05-05,0.392064
2023-04-03,2022-11-24,2023-04-04,2023-04-07,0.361604
2023-03-01,2022-11-24,2023-03-02,2023-03-07,0.278003
2023-02-01,2022-11-24,2023-02-02,2023-02-07,0.393571
2022-12-15,2021-12-14,2022-12-16,2022-12-21,0.3267
2022-12-01,2021-12-14,2022-12-02,2022-12-07,0.283489
2022-11-01,2021-12-14,2022-11-02,2022-11-07,0.240614
2022-10-03,2021-12-14,2022-10-04,2022-10-07,0.156581
2022-09-01,2021-12-14,2022-09-02,2022-09-08,0.168009
2022-08-01,2021-12-14,2022-08-02,2022-08-05,0.115689
2022-07-01,2021-12-14,2022-07-05,2022-07-08,0.069047
2022-06-01,2021-12-14,2022-06-02,2022-06-07,0.041443
2022-05-02,2021-12-14,2022-05-03,2022-05-06,0.024564
2022-04-01,2021-12-14,2022-04-04,2022-04-07,0.018432
2022-03-01,2021-12-14,2022-03-02,2022-03-07,0.008309
2022-02-01,2021-12-14,2022-02-02,2022-02-07,0.001801
2021-12-16,2020-12-28,2021-12-17,2021-12-22,0.004798
2021-12-01,2020-12-10,2021-12-02,2021-12-07,0.003464
2021-11-01,2021-10-29,2021-11-02,2021-11-05,0.0028
2021-10-01,2020-12-10,2021-10-04,2021-10-07,0.003087
2021-09-01,2020-12-10,2021-09-02,2021-09-08,0.002514
2021-08-02,2021-07-30,2021-08-03,2021-08-06,0.0017
2021-07-01,2020-12-10,2021-07-02,2021-07-08,0.001904
2021-06-01,2020-12-10,2021-06-02,2021-06-07,0.001553
2021-05-03,2020-12-10,2021-05-04,2021-05-07,0.003612
2021-04-01,2020-12-10,2021-04-05,2021-04-08,0.000906
2021-02-01,2020-12-10,2021-02-02,2021-02-05,0.004968
2020-12-17,2020-12-16,2020-12-18,2020-12-23,0.00618
2020-12-01,2020-11-30,2020-12-02,2020-12-07,0.005475
2020-11-02,2020-10-30,2020-11-03,2020-11-06,0.005115
2020-10-01,2020-09-30,2020-10-02,2020-10-07,0.0052
2020-09-01,2020-08-31,2020-09-02,2020-09-08,0.0068
2020-08-03,2020-07-31,2020-08-04,2020-08-07,0.0105
2020-07-01,2020-06-30,2020-07-02,2020-07-08,0.0061
