ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-04-01,2025-09-04,2026-04-01,2026-04-07,0.067635
2026-03-02,2025-09-04,2026-03-02,2026-03-05,0.064383
2026-02-02,2025-09-04,2026-02-02,2026-02-05,0.06903
2025-12-19,2024-07-04,2025-12-19,2025-12-24,0.071757
2025-12-01,2024-07-04,2025-12-01,2025-12-04,0.067646
2025-11-03,2024-07-04,2025-11-03,2025-11-06,0.064461
2025-10-01,2024-07-04,2025-10-01,2025-10-06,0.065224
2025-09-02,,,,0.068254
2025-08-01,2024-07-04,2025-08-01,2025-08-06,0.068044
2025-07-01,2024-07-04,2025-07-01,2025-07-07,0.06602
2025-06-02,2024-07-04,2025-06-02,2025-06-05,0.068028
2025-05-01,2024-07-04,2025-05-01,2025-05-06,0.064132
2025-04-01,2024-07-04,2025-04-01,2025-04-04,0.071482
2025-03-03,2024-07-04,2025-03-03,2025-03-06,0.06131
2025-02-03,2024-07-04,2025-02-03,2025-02-06,0.067404
2024-12-18,,,,0.064821
2024-12-02,2023-11-28,2024-12-02,2024-12-05,0.06274
2024-11-01,2023-11-28,2024-11-01,2024-11-06,0.062938
2024-10-01,2023-11-28,2024-10-01,2024-10-04,0.062153
2024-09-03,2023-11-28,2024-09-03,2024-09-06,0.062868
2024-08-01,2023-11-28,2024-08-01,2024-08-06,0.062387
2024-07-01,2023-11-28,2024-07-01,2024-07-05,0.060595
2024-06-03,2023-11-28,2024-06-03,2024-06-07,0.05941
2024-05-01,2023-11-28,2024-05-02,2024-05-07,0.059643
2024-04-01,2023-11-28,2024-04-02,2024-04-05,0.058261
2024-03-01,2023-11-28,2024-03-04,2024-03-07,0.053416
2024-02-01,2023-11-28,2024-02-02,2024-02-07,0.053217
2023-12-14,2022-11-25,2023-12-15,2023-12-20,0.060668
2023-12-01,2022-11-25,2023-12-04,2023-12-07,0.05475
2023-11-01,2022-11-25,2023-11-02,2023-11-07,0.056603
2023-10-02,2022-11-25,2023-10-03,2023-10-06,0.048619
2023-09-01,2022-11-25,2023-09-05,2023-09-08,0.052982
2023-08-01,2022-11-25,2023-08-02,2023-08-07,0.059765
2023-07-03,2022-11-25,2023-07-05,2023-07-10,0.050622
2023-06-01,2022-11-25,2023-06-02,2023-06-07,0.050338
2023-05-01,2022-11-25,2023-05-02,2023-05-05,0.048887
2023-04-03,2022-11-25,2023-04-04,2023-04-07,0.043493
