ex_dividend_date,declaration_date,record_date,payment_date,amount
2016-03-18,,,,0.37486
2016-02-19,,,,0.61262
2016-01-15,,,,0.08588
2015-12-18,,,,0.40754
2015-11-20,,,,0.57324
2015-10-16,,,,0.07958
2015-09-18,,,,0.32833
2015-08-21,,,,0.55042
2015-07-17,,,,0.17198
2015-06-19,,,,0.48025
2015-05-15,,,,0.4027
2015-04-17,,,,0.11846
2015-03-20,,,,0.31115
2015-02-20,,,,0.49013
2015-01-16,,,,0.14829
2014-12-19,,,,0.3834
2014-11-21,,,,0.44838
2014-10-17,,,,0.14254
2014-09-19,,,,0.41264
2014-08-15,,,,0.29591
2014-07-18,,,,0.18234
2014-06-20,,,,0.32602
2014-05-16,,,,0.42084
2014-04-17,,,,0.13246
2014-03-21,,,,0.28235
2014-02-21,,,,0.43462
2014-01-17,,,,0.13332
2013-12-20,,,,0.3946
2013-11-15,,,,0.29775
2013-10-18,,,,0.17014
2013-09-20,,,,0.30382
2013-08-16,,,,0.38324
2013-07-19,,,,0.2061
2013-06-21,,,,0.30381
2013-05-17,,,,0.4286
2013-04-19,,,,0.1413
2013-03-15,,,,0.30214
2013-02-15,,,,0.3573
2013-01-18,,,,0.14511
2012-12-21,,,,0.41271
2012-11-16,,,,0.32284
2012-10-19,,,,0.18728
2012-09-21,,,,0.28129
2012-08-17,,,,0.34928
2012-07-20,,,,0.20999
2012-06-15,,,,0.21985
2012-05-18,,,,0.42549
2012-04-20,,,,0.14895
2012-03-16,,,,0.25488
2012-02-17,,,,0.33152
2012-01-20,,,,0.16649
2012-01-01,,,,0.16649
2011-12-16,,,,0.35551
2011-11-18,,,,0.28501
2011-10-21,,,,0.18502
2011-09-16,,,,0.20966624
2011-08-19,,,,0.41899
2011-07-15,,,,0.11202
2011-06-17,,,,0.20813
2011-05-20,,,,0.41448
2011-04-15,,,,0.11226
2011-03-18,,,,0.226
2011-02-18,,,,0.3
2011-01-21,,,,0.14392
2010-12-29,,,,0.24768
2010-12-17,,,,0.26329
2010-11-19,,,,0.36065
2010-10-15,,,,0.09296
2010-09-17,,,,0.19103
2010-08-20,,,,0.3839
2010-07-16,,,,0.09252
2010-06-18,,,,0.19022
2010-05-21,,,,0.38121
2010-04-16,,,,0.09132
2010-03-19,,,,0.20673
2010-02-19,,,,0.26497
2009-12-18,,,,0.40047
2009-11-20,,,,0.33798
2009-10-16,,,,0.09419
2009-09-18,,,,0.17525
2009-08-21,,,,0.32866
2009-07-17,,,,0.12616
2009-06-19,,,,0.28259
2009-05-15,,,,0.24605
2009-04-17,,,,0.1339
2009-03-20,,,,0.17697
2009-02-20,,,,0.36535
2009-01-16,,,,0.1407
2008-12-19,,,,0.26561
2008-11-21,,,,0.34258
2008-10-17,,,,0.15558
2008-09-19,,,,0.33435
2008-08-15,,,,0.24738
2008-07-18,,,,0.16476
2008-06-20,,,,0.26903
2008-05-16,,,,0.32759
2008-04-18,,,,0.15568
2008-03-20,,,,0.29637
2008-02-15,,,,0.23463
2008-01-18,,,,0.14041
2007-12-21,,,,0.32049
2007-11-16,,,,0.37771
2007-10-19,,,,0.15307
2007-09-21,,,,0.23669
2007-08-17,,,,0.28515
2007-07-20,,,,0.28515
2007-06-15,,,,0.16884
2007-05-18,,,,0.35405
2007-04-20,,,,0.10575
2007-03-16,,,,0.27668
2007-02-16,,,,0.2298
2007-01-19,,,,0.07965
2006-12-15,,,,0.32968
2006-11-17,,,,0.31939
2006-10-20,,,,0.1468
2006-09-15,,,,0.20649
2006-08-18,,,,0.24631
2006-07-21,,,,0.14882
2006-06-16,,,,0.16417
2006-05-19,,,,0.27928
2006-04-21,,,,0.12135
2006-03-17,,,,0.24893
2006-02-17,,,,0.2035
2006-01-20,,,,0.12004
2005-12-16,,,,0.24361
2005-11-18,,,,0.27796
2005-10-21,,,,0.13767
2005-09-16,,,,0.15473
2005-08-19,,,,0.30917
2005-07-15,,,,0.0935
2005-06-17,,,,0.11379
2005-05-20,,,,0.33547
2005-04-15,,,,0.07379
2005-03-18,,,,0.16764
2005-02-18,,,,0.23774
2005-01-21,,,,0.09802
2004-12-17,,,,0.16543
2004-11-19,,,,0.33164
2004-11-15,,,,0.2213
2004-10-15,,,,0.08629
2004-09-17,,,,0.10991
2004-08-20,,,,0.29504
2004-07-16,,,,0.08455
2004-06-18,,,,0.09461
2004-05-21,,,,0.29783
2004-04-16,,,,0.05924
2004-03-19,,,,0.1176
2004-02-20,,,,0.26826
2004-01-16,,,,0.06879
2003-12-19,,,,0.14666
2003-11-21,,,,0.31001
2003-10-17,,,,0.12385
2003-09-19,,,,0.19632
2003-08-15,,,,0.12411
2003-07-18,,,,0.12798
2003-06-20,,,,0.24318
2003-05-16,,,,0.13299
2003-04-17,,,,0.10828
2003-03-21,,,,0.10431
2003-02-21,,,,0.24909
2003-01-17,,,,0.059
2002-12-20,,,,0.21018
2002-11-15,,,,0.20558
2002-10-18,,,,0.10507
2002-09-20,,,,0.18715
2002-08-16,,,,0.10971
2002-07-19,,,,0.14326
2002-06-21,,,,0.17199
2002-05-17,,,,0.13721
2002-04-19,,,,0.08826
2002-03-15,,,,0.15875
2002-02-15,,,,0.13485
2002-01-18,,,,0.08861
2001-12-21,,,,0.21328
2001-11-16,,,,0.13708
2001-10-19,,,,0.0986
2001-09-21,,,,0.19026
2001-08-17,,,,0.11797
2001-07-20,,,,0.11427
2001-06-15,,,,0.10949
2001-05-18,,,,0.17945
2001-04-20,,,,0.08499
2001-03-16,,,,0.15104
2001-02-16,,,,0.16484
2000-12-15,,,,0.24599
2000-11-17,,,,0.13612
2000-10-20,,,,0.133092
2000-09-15,,,,0.14323
2000-08-18,,,,0.121934
2000-07-21,,,,0.153608
2000-06-16,,,,0.058285
2000-05-19,,,,0.16862
2000-04-20,,,,0.045223
2000-03-17,,,,0.158377
2000-02-18,,,,0.129285
2000-01-21,,,,0.074493
1999-12-17,,,,0.10839
1999-11-19,,,,0.190413
1999-10-15,,,,0.034003
1999-09-17,,,,0.130951
1999-08-20,,,,0.229187
1999-07-16,,,,0.033298
1999-06-18,,,,0.11732
1999-05-21,,,,0.22896
1999-04-16,,,,0.017989
1999-03-19,,,,0.119584
1999-02-19,,,,0.21385
1999-01-15,,,,0.004905
