date,open,high,low,close,5. adjusted close,6. volume,7. dividend amount
1999-12-31,101.0000,118.0000,91.0600,102.8100,0.7694,84091200,0.0000
2000-01-31,104.8700,121.5000,86.5000,103.7500,0.7764,112099800,0.0000
2000-02-29,104.0000,119.9400,97.0000,114.6200,0.8578,65355200,0.0000
2000-03-31,118.5600,150.3800,114.0000,135.8100,1.0164,77663900,0.0000
2000-04-28,135.5000,139.5000,104.8700,124.0600,0.9284,77342900,0.0000
2000-05-31,124.8700,126.2500,81.7500,84.0000,0.6286,87569200,0.0000
2000-06-30,81.7500,103.9400,50.3100,52.3800,0.7840,89106200,0.0000
2000-07-31,52.1300,60.6300,46.8800,50.8100,0.7605,102620900,0.0000
2000-08-31,50.3100,61.5000,44.2500,60.9400,0.9121,100644400,0.0000
2000-09-29,61.3100,64.1200,25.3700,25.7500,0.3854,259230900,0.0000
2000-10-31,26.6900,26.7500,17.5000,19.5600,0.2928,391174800,0.0000
2000-11-30,19.4400,23.0000,16.1200,16.5000,0.2470,151578100,0.0000
2000-12-29,17.0000,17.5000,13.6300,14.8800,0.2227,158195900,0.0000
2001-01-31,14.8800,22.5000,14.4400,21.6200,0.3236,244811800,0.0000
2001-02-28,20.6900,21.9400,18.0000,18.2500,0.2732,125424400,0.0000
2001-03-30,17.8100,23.7500,17.1900,22.0700,0.3303,192840400,0.0000
2001-04-30,22.0900,27.1200,18.7500,25.4900,0.3815,199267700,0.0000
2001-05-31,25.4100,26.7000,19.3000,19.9500,0.2986,133364900,0.0000
2001-06-29,20.1300,25.1000,19.3500,23.2500,0.3480,136397600,0.0000
2001-07-31,23.6400,25.2200,17.8500,18.7900,0.2812,154555400,0.0000
2001-08-31,19.0100,19.9000,17.2800,18.5500,0.2776,91595700,0.0000
2001-09-28,18.5000,19.0800,14.6800,15.5100,0.2321,98777200,0.0000
2001-10-31,15.4900,19.4200,14.8300,17.5600,0.2628,134718700,0.0000
2001-11-30,17.6500,21.5500,17.2500,21.3000,0.3188,95888300,0.0000
2001-12-31,21.0600,24.0300,20.0900,21.9000,0.3278,82675700,0.0000
2002-01-31,22.0500,24.7300,20.2600,24.7200,0.3700,152060300,0.0000
