ex_dividend_date,declaration_date,record_date,payment_date,amount
2018-03-01,,,,0.165345
2018-02-01,,,,0.176624
2017-12-26,,,,0.21122
2017-12-01,,,,0.168434
2017-11-01,,,,0.172858
2017-10-02,,,,0.16817
2017-09-01,,,,0.173519
2017-08-01,,,,0.17107
2017-07-03,,,,0.169673
2017-06-01,,,,0.172209
2017-05-01,,,,0.167906
2017-04-03,,,,0.173602
2017-03-01,,,,0.158376
2017-02-01,,,,0.168023
2016-12-22,,,,0.205469
2016-12-01,,,,0.160291
2016-11-01,,,,0.162502
2016-10-03,,,,0.160539
2016-09-01,,,,0.165906
2016-08-01,,,,0.165464
2016-07-01,,,,0.164362
2016-06-01,,,,0.169178
2016-05-02,,,,0.164101
2016-04-01,,,,0.172864
2016-03-01,,,,0.16545
2016-02-01,,,,0.174455
2015-12-23,,,,0.229917
2015-12-01,,,,0.166941
2015-11-02,,,,0.169471
2015-10-01,,,,0.164234
2015-09-01,,,,0.168469
2015-08-03,,,,0.168775
2015-07-01,,,,0.163435
2015-06-01,,,,0.16628
2015-05-01,,,,0.158798
2015-04-01,,,,0.190568
2015-03-02,,,,0.161928
2015-02-02,,,,0.170067
2014-12-23,,,,0.381283
2014-12-01,,,,0.166429
2014-11-03,,,,0.17263
2014-10-01,,,,0.161171
2014-09-02,,,,0.178707
2014-08-01,,,,0.171622
2014-07-01,,,,0.172243
2014-06-02,,,,0.178551
2014-05-01,,,,0.178343
2014-04-01,,,,0.18977
2014-03-03,,,,0.172077
2014-02-03,,,,0.171344
2013-12-24,,,,0.24143
2013-12-02,,,,0.175318
2013-11-01,,,,0.180708
2013-10-01,,,,0.172346
2013-09-03,,,,0.171398
2013-08-01,,,,0.165937
2013-07-01,,,,0.166912
2013-06-03,,,,0.164664
2013-05-01,,,,0.161955
2013-04-01,,,,0.306296
2013-03-01,,,,0.155848
2013-02-01,,,,0.166459
2012-12-24,,,,0.59274
2012-12-03,,,,0.167206
2012-11-01,,,,0.178521
2012-10-01,,,,0.174482
2012-09-04,,,,0.183761
2012-08-01,,,,0.187233
2012-07-02,,,,0.187263
2012-06-01,,,,0.186036
2012-05-01,,,,0.190111
2012-04-02,,,,0.23779
2012-03-01,,,,0.19541
2012-02-01,,,,0.20419
2011-12-23,,,,0.596125
2011-12-01,,,,0.203391
2011-11-01,,,,0.210041
2011-10-03,,,,0.21366
2011-09-01,,,,0.213065
2011-08-01,,,,0.220813
2011-07-01,,,,0.217238
2011-06-01,,,,0.22393
2011-05-02,,,,0.222563
2011-04-01,,,,0.227816
2011-03-01,,,,0.211517
2011-02-01,,,,0.225149
2010-12-27,,,,0.58283
2010-12-01,,,,0.219678
2010-11-01,,,,0.22809
2010-10-01,,,,0.223134
2010-09-01,,,,0.225982
2010-08-02,,,,0.232434
2010-07-01,,,,0.229451
2010-06-01,,,,0.244103
2010-05-03,,,,0.23652
2010-04-01,,,,0.244632
2010-03-01,,,,0.233521
2010-02-01,,,,0.248489
2009-12-28,,,,0.255191
2009-12-01,,,,0.244515
2009-11-02,,,,0.253249
2009-10-01,,,,0.247681
2009-09-01,,,,0.260776
2009-08-03,,,,0.260026
2009-07-01,,,,0.26393
2009-06-01,,,,0.267524
2009-05-01,,,,0.267884
2009-04-01,,,,0.277554
2009-03-02,,,,0.274865
2009-02-02,,,,0.289389
2008-12-29,,,,0.0
2008-12-24,,,,0.293998
2008-12-01,,,,0.296383
2008-11-03,,,,0.299915
2008-10-01,,,,0.268699
2008-09-02,,,,0.288344
2008-08-01,,,,0.303961
2008-07-01,,,,0.295793
2008-06-02,,,,0.281777
2008-05-01,,,,0.302458
2008-04-01,,,,0.301328
2008-03-03,,,,0.291479
2008-02-01,,,,0.300409
2007-12-24,,,,0.260949
2007-12-03,,,,0.306793
2007-11-01,,,,0.284537
2007-10-01,,,,0.28265
2007-09-04,,,,0.294123
2007-08-01,,,,0.303605
2007-07-02,,,,0.233496
2007-06-01,,,,0.257552
2007-05-01,,,,0.126954
