date,open,high,low,close,volume
2025-07-31,0.57240000,0.93500000,0.53670000,0.73910000,1792225863.12334657
2025-08-31,0.73900000,1.01960000,0.68410000,0.81140000,1938716519.75886583
2025-09-30,0.81120000,0.95430000,0.75460000,0.80720000,1155595064.95778418
2025-10-31,0.80740000,0.89290000,0.58630000,0.60910000,1673993618.59045291
2025-11-30,0.60920000,0.61870000,0.38680000,0.41430000,1996353082.13584518
2025-12-31,0.41430000,0.48400000,0.32970000,0.33290000,1356647621.00442576
2026-01-31,0.33290000,0.43740000,0.26900000,0.29340000,1478852732.88702607
2026-02-28,0.29330000,0.31360000,0.22030000,0.28110000,1849613957.43547082
2026-03-31,0.28100000,0.29530000,0.23300000,0.24170000,1473861403.33985615
2026-04-02,0.2418,0.2545,0.241,0.2483,54120470.10688771
2026-04-18,0.24180000,0.26820000,0.23470000,0.25860000,780123380.17042518
