ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-06-23,2026-04-14,2026-06-23,2026-06-30,0.1
2026-05-20,2026-04-14,2026-05-20,2026-05-29,0.1
2026-04-24,2026-04-14,2026-04-24,2026-04-30,0.1
2026-03-23,2026-01-13,2026-03-23,2026-03-31,0.1
2026-02-18,2026-01-13,2026-02-18,2026-02-27,0.1
2026-01-23,2026-01-13,2026-01-23,2026-01-30,0.1
2025-12-22,2025-10-14,2025-12-22,2025-12-31,0.1
2025-11-17,2025-10-14,2025-11-17,2025-11-26,0.1
2025-10-24,2025-10-14,2025-10-24,2025-10-31,0.1
2025-09-22,2025-07-10,2025-09-22,2025-09-30,0.1
2025-08-20,2025-07-10,2025-08-20,2025-08-29,0.1
2025-07-21,2025-07-10,2025-07-21,2025-07-31,0.1
2025-06-20,2025-04-08,2025-06-20,2025-06-30,0.1
2025-05-21,2025-04-08,2025-05-21,2025-05-30,0.1
2025-04-21,2025-04-08,2025-04-21,2025-04-30,0.1
2025-03-19,2025-01-14,2025-03-19,2025-03-31,0.1
2025-02-19,2025-01-14,2025-02-19,2025-02-28,0.1
2025-01-24,2025-01-14,2025-01-24,2025-01-31,0.1
2024-12-20,2024-10-08,2024-12-20,2024-12-31,0.1
2024-11-20,2024-10-08,2024-11-20,2024-11-29,0.1
2024-10-22,2024-10-08,2024-10-22,2024-10-31,0.1
2024-09-20,2024-07-09,2024-09-20,2024-09-30,0.1
2024-08-21,2024-07-09,2024-08-21,2024-08-30,0.1
2024-07-22,2024-07-09,2024-07-22,2024-07-31,0.1
2024-06-18,2024-04-09,2024-06-19,2024-06-28,0.1
2024-05-16,2024-04-09,2024-05-17,2024-05-31,0.1
2024-04-18,2024-04-09,2024-04-19,2024-04-30,0.1
2024-03-20,2024-01-09,2024-03-21,2024-03-29,0.1
2024-02-20,2024-01-09,2024-02-21,2024-02-29,0.1
2024-01-22,2024-01-09,2024-01-23,2024-01-31,0.1
2023-12-15,2023-10-10,2023-12-18,2023-12-29,0.1
2023-11-17,2023-10-10,2023-11-20,2023-11-30,0.1
2023-10-19,2023-10-10,2023-10-20,2023-10-31,0.1
2023-09-20,2023-07-11,2023-09-21,2023-09-29,0.1
2023-08-22,2023-07-11,2023-08-23,2023-08-31,0.1
2023-07-20,2023-07-11,2023-07-21,2023-07-31,0.1
2023-06-20,2023-04-11,2023-06-21,2023-06-30,0.1
2023-05-22,2023-04-11,2023-05-23,2023-05-31,0.1
2023-04-20,2023-04-11,2023-04-21,2023-04-28,0.1
2023-03-16,2023-01-10,2023-03-17,2023-03-31,0.1
2023-02-16,2023-01-10,2023-02-17,2023-02-28,0.1
2023-01-19,2023-01-10,2023-01-20,2023-01-31,0.1
2022-12-19,2022-10-11,2022-12-20,2022-12-30,0.1254
2022-11-17,2022-10-11,2022-11-18,2022-11-30,0.1254
2022-10-20,2022-10-11,2022-10-21,2022-10-31,0.1254
2022-09-21,2022-07-12,2022-09-22,2022-09-30,0.1254
2022-08-22,2022-07-12,2022-08-23,2022-08-31,0.1254
2022-07-21,2022-07-12,2022-07-22,2022-07-29,0.1254
2022-06-21,2022-04-12,2022-06-22,2022-06-30,0.1254
2022-05-19,2022-04-12,2022-05-20,2022-05-31,0.1254
2022-04-21,2022-04-12,2022-04-22,2022-04-29,0.1254
2022-03-22,2022-01-11,2022-03-23,2022-03-31,0.1254
2022-02-17,2022-01-11,2022-02-18,2022-02-28,0.1254
2022-01-20,2022-01-11,2022-01-21,2022-01-31,0.1254
2021-12-22,2021-10-12,2021-12-23,2021-12-31,0.125275
2021-11-18,2021-10-12,2021-11-19,2021-11-30,0.125275
2021-10-21,2021-10-12,2021-10-22,2021-10-29,0.125275
2021-09-21,2021-07-13,2021-09-22,2021-09-30,0.12515
2021-08-20,2021-07-13,2021-08-23,2021-08-31,0.12515
2021-07-22,2021-07-13,2021-07-23,2021-07-30,0.12515
2021-06-17,2021-04-13,2021-06-18,2021-06-30,0.12515
2021-05-18,2021-04-13,2021-05-19,2021-05-28,0.12515
2021-04-22,2021-04-13,2021-04-23,2021-04-30,0.12515
2021-03-17,2021-01-12,2021-03-18,2021-03-31,0.12515
2021-02-16,2021-01-12,2021-02-17,2021-02-26,0.12515
2021-01-21,2021-01-12,2021-01-22,2021-01-29,0.12515
2020-12-22,2020-10-13,2020-12-23,2020-12-31,0.12515
2020-11-19,2020-10-13,2020-11-20,2020-11-30,0.12515
2020-10-22,2020-10-13,2020-10-23,2020-10-30,0.12515
2020-09-22,2020-07-14,2020-09-23,2020-09-30,0.12515
2020-08-21,2020-07-14,2020-08-24,2020-08-31,0.12515
2020-07-23,2020-07-14,2020-07-24,2020-07-31,0.12515
2020-06-18,2020-04-14,2020-06-19,2020-06-30,0.12515
2020-05-18,2020-04-14,2020-05-19,2020-05-29,0.12515
2020-04-23,2020-04-14,2020-04-24,2020-04-30,0.12515
2020-03-19,2020-01-14,2020-03-20,2020-03-31,0.12515
2020-02-18,2020-01-14,2020-02-19,2020-02-28,0.12515
2020-01-23,2020-01-14,2020-01-24,2020-01-31,0.12515
2019-12-18,,,,0.125
2019-11-18,,,,0.125
2019-10-21,,,,0.125
2019-09-16,,,,0.125
2019-08-19,,,,0.125
2019-07-19,,,,0.125
2019-06-18,,,,0.125
2019-05-21,,,,0.125
2019-04-18,,,,0.125
2019-03-19,,,,0.125
2019-02-19,,,,0.125
2019-01-17,,,,0.125
2018-12-19,,,,0.125
2018-11-19,,,,0.125
2018-10-18,,,,0.125
2018-09-18,,,,0.125
2018-08-20,,,,0.125
2018-07-19,,,,0.125
2018-06-19,,,,0.125
2018-05-21,,,,0.125
2018-04-19,,,,0.125
2018-03-19,,,,0.125
2018-02-15,,,,0.125
2018-01-19,,,,0.125
2017-12-18,,,,0.125
2017-11-17,,,,0.125
2017-10-19,,,,0.125
2017-09-19,,,,0.125
2017-08-17,,,,0.125
2017-07-19,,,,0.125
2017-06-19,,,,0.125
2017-05-17,,,,0.125
2017-04-19,,,,0.125
2017-03-20,,,,0.125
2017-02-14,,,,0.125
2017-01-18,,,,0.125
2016-12-16,,,,0.125
2016-11-15,,,,0.125
2016-10-19,,,,0.125
2016-09-19,,,,0.125
2016-08-18,,,,0.125
2016-07-20,,,,0.125
2016-06-15,,,,0.125
2016-05-17,,,,0.125
2016-04-20,,,,0.125
2016-03-17,,,,0.125
2016-02-16,,,,0.125
2016-01-20,,,,0.125
2015-12-16,,,,0.125
2015-11-13,,,,0.125
2015-10-22,,,,0.125
2015-09-17,,,,0.125
2015-08-18,,,,0.125
2015-07-22,,,,0.125
2015-06-17,,,,0.125
2015-05-15,,,,0.125
2015-04-22,,,,0.125
2015-03-18,,,,0.125
2015-02-13,,,,0.125
2015-01-21,,,,0.125
2014-12-17,,,,0.125
2014-11-13,,,,0.125
2014-10-20,,,,0.125
2014-09-17,,,,0.125
2014-08-18,,,,0.125
2014-07-23,,,,0.125
2014-06-17,,,,0.125
2014-05-16,,,,0.125
2014-04-16,,,,0.125
2014-03-13,,,,0.125
2014-02-14,,,,0.125
2014-01-17,,,,0.125
2013-12-12,,,,0.125
2013-11-12,,,,0.125
2013-10-18,,,,0.125
2013-09-16,,,,0.125
2013-08-19,,,,0.125
2013-07-17,,,,0.125
2013-06-17,,,,0.125
2013-05-16,,,,0.125
2013-04-18,,,,0.125
2013-03-13,,,,0.125
2013-02-13,,,,0.125
2013-01-16,,,,0.125
2012-12-17,,,,0.125
2012-11-15,,,,0.125
2012-10-18,,,,0.125
2012-09-17,,,,0.125
2012-08-20,,,,0.125
2012-07-18,,,,0.125
2012-06-18,,,,0.125
2012-05-16,,,,0.125
2012-04-18,,,,0.125
2012-03-20,,,,0.125
2012-02-16,,,,0.125
2012-01-19,,,,0.125
2011-12-19,,,,0.125
2011-11-15,,,,0.125
2011-10-19,,,,0.125
2011-09-20,,,,0.125
2011-08-17,,,,0.125
2011-07-20,,,,0.125
2011-06-16,,,,0.125
2011-05-18,,,,0.125
2011-04-19,,,,0.125
2011-03-17,,,,0.125
2011-02-16,,,,0.125
2011-01-19,,,,0.125
2010-12-21,,,,0.125
2010-11-17,,,,0.125
2010-10-19,,,,0.125
2010-09-20,,,,0.125
2010-08-19,,,,0.125
2010-07-20,,,,0.125
2010-06-18,,,,0.125
2010-05-18,,,,0.125
2010-04-20,,,,0.125
2010-03-19,,,,0.125
2010-02-16,,,,0.125
2010-01-19,,,,0.125
2009-12-18,,,,0.125
2009-11-17,,,,0.125
2009-10-20,,,,0.125
2009-09-18,,,,0.125
