ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-04-06,2026-01-19,2026-04-06,2026-04-09,0.108
2026-03-04,2026-01-19,2026-03-04,2026-03-09,0.105
2026-02-04,2026-01-19,2026-02-04,2026-02-09,0.102
2025-12-30,2024-12-31,2025-12-30,2026-01-07,0.104
2025-12-03,2024-12-31,2025-12-03,2025-12-10,0.104
2025-11-05,2024-12-31,2025-11-05,2025-11-13,0.1055
2025-10-03,2024-12-31,2025-10-03,2025-10-10,0.108
2025-09-04,2024-12-31,2025-09-04,2025-09-11,0.108
2025-08-05,2024-12-31,2025-08-05,2025-08-12,0.108
2025-07-03,2024-12-31,2025-07-03,2025-07-11,0.11
2025-06-04,2024-12-31,2025-06-04,2025-06-11,0.11
2025-05-05,2024-12-31,2025-05-05,2025-05-12,0.11
2025-04-03,2024-12-31,2025-04-03,2025-04-10,0.106
2025-03-05,2024-12-31,2025-03-05,2025-03-12,0.105
2025-02-05,2024-12-31,2025-02-05,2025-02-12,0.085
2024-12-30,2023-12-29,2024-12-30,2025-01-07,0.087309
2024-12-04,2023-12-29,2024-12-04,2024-12-11,0.0855
2024-11-05,2023-12-29,2024-11-05,2024-11-13,0.0855
2024-10-03,2023-12-29,2024-10-03,2024-10-10,0.083
2024-09-05,2023-12-29,2024-09-05,2024-09-12,0.083
2024-08-05,2023-12-29,2024-08-05,2024-08-12,0.083
2024-07-03,2023-12-29,2024-07-03,2024-07-11,0.083
2024-06-05,2023-12-29,2024-06-05,2024-06-12,0.083
2024-05-03,2023-12-29,2024-05-06,2024-05-13,0.088
2024-04-03,,,,0.088
2024-03-05,2023-12-29,2024-03-06,2024-03-13,0.093
2024-02-05,2023-12-29,2024-02-06,2024-02-13,0.093
2023-12-28,2023-01-13,2023-12-29,2024-01-08,0.105
2023-12-05,2023-01-13,2023-12-06,2023-12-13,0.105
2023-11-03,2023-01-13,2023-11-06,2023-11-13,0.105
2023-10-04,2023-01-13,2023-10-05,2023-10-13,0.105
2023-09-06,2023-01-13,2023-09-07,2023-09-14,0.105
2023-08-03,2023-01-13,2023-08-04,2023-08-11,0.105
2023-07-06,2023-01-13,2023-07-07,2023-07-14,0.1055
2023-06-05,2023-01-13,2023-06-06,2023-06-13,0.098
2023-05-03,2023-01-13,2023-05-04,2023-05-11,0.098
2023-04-05,2023-01-13,2023-04-06,2023-04-14,0.098
2023-03-03,2023-01-13,2023-03-06,2023-03-13,0.098
2023-02-03,2023-01-13,2023-02-06,2023-02-13,0.098
2022-12-29,2022-01-31,2022-12-30,2023-01-09,0.108
2022-12-05,2022-01-31,2022-12-06,2022-12-13,0.108
2022-11-03,2022-01-31,2022-11-04,2022-11-10,0.108
2022-10-05,2022-01-31,2022-10-06,2022-10-13,0.108
2022-09-06,,,,0.108
2022-08-03,2022-01-31,2022-08-04,2022-08-11,0.106
2022-07-06,2022-01-31,2022-07-07,2022-07-14,0.104
2022-06-03,2022-01-31,2022-06-06,2022-06-13,0.104
2022-05-04,2022-01-31,2022-05-05,2022-05-12,0.104
2022-04-05,2022-01-31,2022-04-06,2022-04-13,0.1
2022-03-03,2022-01-31,2022-03-04,2022-03-11,0.0927
2022-02-03,2022-01-31,2022-02-04,2022-02-11,0.0927
2021-12-30,2021-12-29,2021-12-31,2022-01-07,0.1
2021-12-03,2021-01-06,2021-12-06,2021-12-13,0.1
2021-11-03,2021-01-06,2021-11-04,2021-11-12,0.0915
2021-10-05,2021-01-06,2021-10-06,2021-10-13,0.0915
2021-09-03,2021-01-06,2021-09-07,2021-09-14,0.0845
2021-08-04,2021-01-06,2021-08-05,2021-08-12,0.0845
2021-07-06,2021-01-06,2021-07-07,2021-07-14,0.0845
2021-06-03,2021-01-06,2021-06-04,2021-06-11,0.0845
2021-05-05,2021-01-06,2021-05-06,2021-05-13,0.0885
2021-04-05,2021-01-06,2021-04-06,2021-04-13,0.0885
2021-03-03,2021-01-06,2021-03-04,2021-03-11,0.0925
2021-02-03,2021-01-06,2021-02-04,2021-02-11,0.0995
2020-12-30,2020-01-20,2020-12-31,2021-01-08,0.0995
2020-12-03,2020-01-20,2020-12-04,2020-12-11,0.0995
2020-11-04,2020-01-20,2020-11-05,2020-11-12,0.0995
2020-10-05,2020-01-20,2020-10-06,2020-10-13,0.0995
2020-09-03,2020-01-20,2020-09-04,2020-09-14,0.103
2020-08-05,2020-01-20,2020-08-06,2020-08-13,0.103
2020-07-06,2020-01-20,2020-07-07,2020-07-14,0.103
2020-06-03,2020-01-20,2020-06-04,2020-06-11,0.1065
2020-05-05,2020-01-20,2020-05-06,2020-05-13,0.1065
2020-04-03,2020-01-20,2020-04-06,2020-04-14,0.1165
2020-03-04,2020-01-20,2020-03-05,2020-03-12,0.1565
2020-02-05,2020-01-20,2020-02-06,2020-02-13,0.1565
2019-12-30,,,,0.157
2019-12-04,,,,0.1565
2019-11-05,,,,0.1565
2019-10-03,,,,0.1565
2019-09-05,,,,0.1565
2019-08-05,,,,0.1565
2019-07-03,,,,0.1535
2019-06-05,,,,0.1505
2019-05-03,,,,0.1505
2019-04-03,,,,0.1456
2019-03-05,,,,0.1407
2019-02-05,,,,0.1358
2018-12-28,,,,0.1358
2018-12-06,,,,0.1358
2018-11-05,,,,0.1358
2018-10-03,,,,0.1358
2018-09-06,,,,0.1358
2018-08-03,,,,0.1358
2018-07-05,,,,0.1358
2018-06-05,,,,0.1334
2018-05-03,,,,0.1291
2018-04-04,,,,0.1248
2018-03-05,,,,0.1248
2018-02-05,,,,0.1235
2017-12-28,,,,0.1235
2017-12-01,,,,0.1235
2017-11-01,,,,0.1235
2017-10-02,,,,0.1235
2017-09-01,,,,0.1235
2017-08-01,,,,0.1235
2017-07-03,,,,0.1235
2017-06-01,,,,0.1235
2017-05-01,,,,0.1265
2017-04-03,,,,0.1305
2017-03-01,,,,0.1355
2017-02-01,,,,0.1355
2016-12-28,,,,0.1355
2016-12-01,,,,0.1355
2016-11-01,,,,0.1355
2016-10-03,,,,0.1355
2016-09-01,,,,0.1355
2016-08-01,,,,0.1355
2016-07-01,,,,0.1355
2016-06-01,,,,0.1355
2016-05-02,,,,0.1355
2016-04-01,,,,0.1455
2016-03-01,,,,0.1555
2016-02-01,,,,0.1555
2015-12-29,,,,0.1555
2015-12-01,,,,0.1605
2015-11-02,,,,0.1655
2015-10-01,,,,0.1705
2015-09-01,,,,0.1705
2015-08-03,,,,0.1705
2015-07-01,,,,0.1705
2015-06-01,,,,0.1705
2015-05-01,,,,0.1705
2015-04-01,,,,0.1705
2015-03-02,,,,0.1655
2015-02-18,,,,0.0157
2015-02-02,,,,0.1655
2014-12-29,,,,0.037838
2014-12-01,,,,0.1655
2014-11-03,,,,0.1605
2014-10-01,,,,0.1505
2014-09-02,,,,0.1405
2014-08-01,,,,0.1305
2014-07-01,,,,0.1255
2014-06-02,,,,0.1255
2014-05-01,,,,0.1255
2014-04-01,,,,0.1255
2014-03-03,,,,0.1255
2014-02-03,,,,0.1255
2013-12-27,,,,0.1305
2013-12-02,,,,0.1305
2013-11-01,,,,0.1305
2013-10-01,,,,0.1305
2013-09-03,,,,0.1395
2013-08-01,,,,0.145
2013-07-01,,,,0.145
2013-06-03,,,,0.1444
2013-05-01,,,,0.1504
2013-04-01,,,,0.1504
