ex_dividend_date,declaration_date,record_date,payment_date,amount
2025-12-19,2024-07-04,2025-12-19,2025-12-24,0.341961
2025-12-01,2024-07-04,2025-12-01,2025-12-04,0.322417
2025-11-03,2024-07-04,2025-11-03,2025-11-06,0.360933
2025-10-01,2024-07-04,2025-10-01,2025-10-06,0.198069
2025-09-02,2024-07-04,2025-09-02,2025-09-05,0.417238
2025-08-01,2024-07-04,2025-08-01,2025-08-06,0.264488
2025-07-01,2024-07-04,2025-07-01,2025-07-07,0.379923
2025-06-02,2024-07-04,2025-06-02,2025-06-05,0.273105
2025-05-01,2024-07-04,2025-05-01,2025-05-06,0.534953
2025-04-01,2024-07-04,2025-04-01,2025-04-04,0.70918
2024-12-18,2023-11-22,2024-12-18,2024-12-23,0.160303
2024-12-02,2023-11-22,2024-12-02,2024-12-05,0.189903
2024-11-01,2023-11-22,2024-11-01,2024-11-06,0.089026
2024-10-01,2023-11-22,2024-10-01,2024-10-04,0.121534
2024-09-03,2023-11-22,2024-09-03,2024-09-06,0.030002
2024-08-01,2023-11-22,2024-08-01,2024-08-06,0.173202
2024-07-01,2023-11-22,2024-07-01,2024-07-05,0.437103
2024-06-03,2023-11-22,2024-06-03,2024-06-07,0.726768
2024-05-01,2023-11-22,2024-05-02,2024-05-07,0.693311
2024-04-01,2023-11-22,2024-04-02,2024-04-05,0.064844
2023-12-01,2022-11-24,2023-12-04,2023-12-07,0.255664
2023-11-01,2022-11-24,2023-11-02,2023-11-07,0.451742
2023-10-02,2022-11-24,2023-10-03,2023-10-06,0.171483
2023-09-01,2022-11-24,2023-09-05,2023-09-08,0.323312
2023-08-01,2022-11-24,2023-08-02,2023-08-07,0.220586
2023-07-03,2022-11-24,2023-07-05,2023-07-10,0.50389
2023-06-01,2022-11-24,2023-06-02,2023-06-07,0.31258
2023-05-01,2022-11-24,2023-05-02,2023-05-05,0.569082
2023-04-03,2022-11-24,2023-04-04,2023-04-07,0.127408
2022-12-15,2021-12-09,2022-12-16,2022-12-21,0.349136
2022-12-01,2021-12-09,2022-12-02,2022-12-07,0.130772
2022-09-01,2021-12-09,2022-09-02,2022-09-08,1.438357
2022-08-01,2021-12-09,2022-08-02,2022-08-05,1.1538
2022-07-01,2021-12-09,2022-07-05,2022-07-08,0.565151
2022-06-01,2021-12-09,2022-06-02,2022-06-07,1.366707
2022-05-02,2021-12-09,2022-05-03,2022-05-06,0.937913
