ex_dividend_date,declaration_date,record_date,payment_date,amount
2025-12-16,2024-07-05,2025-12-16,2025-12-19,1.069314
2025-06-16,2024-07-05,2025-06-16,2025-06-20,1.397953
2024-12-17,2023-12-04,2024-12-17,2024-12-20,1.073762
2024-06-11,2023-12-04,2024-06-11,2024-06-17,1.460083
2023-12-20,2022-11-29,2023-12-21,2023-12-27,0.9277
2023-06-07,2022-11-29,2023-06-08,2023-06-13,1.131921
2022-12-13,2021-12-24,2022-12-14,2022-12-19,1.068039
2022-06-09,2021-12-24,2022-06-10,2022-06-15,1.537207
2021-12-30,2021-12-29,2021-12-31,2022-01-05,0.034828
2021-12-13,2020-12-15,2021-12-14,2021-12-17,1.034266
2021-06-10,2020-12-15,2021-06-11,2021-06-16,0.279983
2020-12-14,2019-12-13,2020-12-15,2020-12-18,0.604017
2020-06-15,2019-12-13,2020-06-16,2020-06-19,0.78398
2019-12-16,,,,0.819182
2019-06-17,,,,1.151518
2018-12-18,,,,0.637826
2018-06-19,,,,1.145824
2017-12-21,,,,0.652461
2017-06-20,,,,0.82804
2016-12-22,,,,0.408148
2016-06-21,,,,0.867445
2015-12-21,,,,0.66914
2015-06-24,,,,0.807915
2014-12-19,,,,0.529003
2014-06-24,,,,0.813123
2013-12-17,,,,0.485575
2013-06-25,,,,0.718874
2012-12-17,,,,0.416994
2012-06-20,,,,0.716902
2011-12-19,,,,0.467505
2011-06-21,,,,0.74341
2010-12-20,,,,0.407085
2010-06-21,,,,0.566233
2009-12-21,,,,0.38435
2009-06-22,,,,0.448713
2008-12-22,,,,0.65904
2008-06-23,,,,1.355537
2007-12-24,,,,2.77978
2006-12-21,,,,1.21208
2005-12-23,,,,1.196312
2004-12-23,,,,0.8951
2003-12-22,,,,1.3111
2002-12-23,,,,0.5715
2001-12-24,,,,0.0429
