ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-24,2026-01-09,2026-03-24,2026-03-26,0.6546
2025-12-22,2025-04-03,2025-12-22,2025-12-24,0.6564
2025-09-24,2025-01-20,2025-09-24,2025-09-26,0.5765
2025-06-26,2025-01-20,2025-06-26,2025-06-30,0.5341
2025-03-25,2025-01-20,2025-03-25,2025-03-27,0.6125
2024-12-23,2024-02-29,2024-12-23,2024-12-26,0.5764
2024-09-27,2024-02-29,2024-09-27,2024-10-01,0.4869
2024-06-28,2024-02-29,2024-06-28,2024-07-02,0.5521
2024-03-22,2024-02-29,2024-03-25,2024-03-27,0.461
2023-12-20,2023-03-17,2023-12-21,2023-12-26,0.6768
2023-09-28,2023-03-17,2023-09-29,2023-10-03,0.473
2023-06-29,2023-03-17,2023-06-30,2023-07-05,0.4974
2023-03-24,2023-03-17,2023-03-27,2023-03-29,0.4336
2022-12-22,2022-12-20,2022-12-23,2022-12-28,0.6783
2022-09-23,2022-09-21,2022-09-26,2022-09-28,0.4543
2022-06-23,2022-06-21,2022-06-24,2022-06-28,0.2454
2022-03-23,2022-03-21,2022-03-24,2022-03-28,0.1484
2021-12-27,2021-12-22,2021-12-28,2021-12-30,0.7573
2021-09-24,2021-09-23,2021-09-27,2021-09-29,0.2673
2021-06-24,2021-06-22,2021-06-25,2021-06-29,0.4319
2021-03-25,2021-03-23,2021-03-26,2021-03-30,0.6068
2020-12-24,2020-12-24,2020-12-28,2020-12-30,0.8095
2020-09-29,2020-09-25,2020-09-30,2020-10-02,0.3954
2020-06-29,2020-06-25,2020-06-30,2020-07-02,0.3959
2020-03-26,2020-03-25,2020-03-27,2020-03-31,0.166
2019-12-24,,,,0.662
2019-09-16,,,,0.3723
2019-06-17,,,,0.2942
2019-03-28,,,,0.3125
2018-12-19,,,,0.492
2018-09-26,,,,0.4703
2018-06-28,,,,0.3704
2018-03-26,,,,0.3236
2017-12-21,,,,0.5375
2017-09-20,,,,0.285
2017-06-21,,,,0.279
2017-03-24,,,,0.293
2016-12-22,,,,0.54
2016-09-13,,,,0.306
2016-06-21,,,,0.219
2016-03-21,,,,0.306
2015-12-17,,,,0.398
2015-09-23,,,,0.693
2015-03-25,,,,0.037
2014-12-22,,,,1.141
2014-03-25,,,,0.018
2013-12-24,,,,0.916
2013-03-20,,,,0.024
2012-12-24,,,,0.978
2012-03-22,,,,0.014
2011-12-23,,,,0.575
2011-03-23,,,,0.015
2010-12-27,,,,0.53
2010-03-23,,,,0.011
2009-12-24,,,,0.476
2009-03-23,,,,0.018
2008-12-24,,,,0.593
2008-03-12,,,,0.068
2007-12-20,,,,1.371
2007-03-22,,,,0.022
2006-12-22,,,,1.316
2006-03-20,,,,0.078
2005-12-27,,,,1.016
2004-12-27,,,,0.813
2003-12-22,,,,0.594
2003-03-31,,,,0.018
2002-12-23,,,,0.535
