ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-24,2026-01-07,2026-03-24,2026-03-26,0.9457
2025-12-22,2025-04-03,2025-12-22,2025-12-24,0.8005
2025-09-24,2025-01-16,2025-09-24,2025-09-26,0.8716
2025-06-26,2025-01-16,2025-06-26,2025-06-30,0.8678
2025-03-25,2025-01-16,2025-03-25,2025-03-27,0.9319
2024-12-23,2024-03-05,2024-12-23,2024-12-26,0.8555
2024-09-27,2024-03-05,2024-09-27,2024-10-01,0.8128
2024-06-28,2024-03-05,2024-06-28,2024-07-02,1.0328
2024-03-22,2024-03-05,2024-03-25,2024-03-27,0.7324
2023-12-21,2023-03-16,2023-12-22,2023-12-27,1.0683
2023-09-28,2023-03-16,2023-09-29,2023-10-03,0.7268
2023-06-29,2023-03-16,2023-06-30,2023-07-05,0.9277
2023-03-24,2023-03-16,2023-03-27,2023-03-29,0.77
2022-12-22,2022-12-20,2022-12-23,2022-12-28,1.1635
2022-09-23,2022-09-21,2022-09-26,2022-09-28,0.9164
2022-06-23,2022-06-21,2022-06-24,2022-06-28,0.5695
2022-03-23,,,,0.5767
2021-12-27,2021-12-22,2021-12-28,2021-12-30,1.0531
2021-09-24,2021-09-23,2021-09-27,2021-09-29,0.657
2021-06-24,2021-06-22,2021-06-25,2021-06-29,0.7291
2021-03-25,2021-03-24,2021-03-26,2021-03-30,0.5264
2020-12-24,2020-12-23,2020-12-28,2020-12-30,1.3377
2020-09-25,2020-09-24,2020-09-28,2020-09-30,0.5901
2020-06-25,2020-06-24,2020-06-26,2020-06-30,0.7586
2020-03-10,2020-03-06,2020-03-11,2020-03-13,0.6479
2019-12-18,2019-12-16,2019-12-19,2019-12-23,0.9569
2019-09-24,,,,0.744
2019-06-27,,,,0.8274
2019-03-28,,,,0.6159
2018-12-13,,,,0.9494
2018-09-24,,,,1.1437
2018-06-18,,,,0.7318
2018-03-26,,,,0.7062
2017-12-21,,,,1.2636
2017-09-22,,,,0.854
2017-06-23,,,,0.801
2017-03-22,,,,0.595
2016-12-22,,,,1.695
2016-09-13,,,,0.598
2016-06-21,,,,0.764
2016-03-21,,,,0.919
2015-12-23,,,,1.098
2015-09-23,,,,0.752
2015-06-26,,,,0.762
2015-03-25,,,,0.512
2014-12-22,,,,1.103
2014-09-24,,,,0.668
2014-06-24,,,,0.695
2014-03-25,,,,0.453
2013-12-24,,,,1.008
2013-09-23,,,,0.618
2013-06-24,,,,0.631
2013-03-22,,,,0.534
2012-12-24,,,,0.797
2012-09-24,,,,0.525
2012-06-25,,,,0.519
2012-03-26,,,,0.502
2011-12-23,,,,0.642
2011-09-23,,,,0.497
2011-06-24,,,,0.499
2011-03-25,,,,0.412
2010-12-27,,,,0.595
2010-09-24,,,,0.462
2010-06-24,,,,0.463
2010-03-25,,,,0.371
2009-12-24,,,,0.584
2009-09-24,,,,0.417
2009-06-24,,,,0.485
2009-03-25,,,,0.478
2008-12-24,,,,0.935
2008-09-24,,,,0.772
2008-06-24,,,,0.798
2008-03-25,,,,0.495
2007-12-20,,,,1.014
2007-09-24,,,,0.738
2007-06-25,,,,0.892
2007-03-26,,,,0.467
2006-12-22,,,,1.494
2006-09-25,,,,0.678
2006-06-26,,,,0.678
2006-03-20,,,,0.404
2005-12-27,,,,1.627
2005-09-26,,,,0.676
2005-06-27,,,,0.644
2005-03-24,,,,0.614
2004-12-22,,,,1.27
