date,open,high,low,close,5. adjusted close,6. volume,7. dividend amount
2008-01-31,47.9800,48.0200,44.3100,46.7500,38.9750,1752500,0.0000
2008-02-29,47.7600,47.9600,44.4000,44.8500,37.6325,2180700,0.3015
2008-03-31,44.7800,46.2400,42.9900,44.7500,37.8061,1039400,0.3072
2008-04-30,44.6900,46.3700,44.1001,46.0400,39.2136,2990800,0.3633
2008-05-30,46.2400,46.6200,45.0600,45.8800,39.3617,1763300,0.3372
2008-06-30,45.3500,45.5800,43.5500,43.9450,37.9977,1217000,0.3570
2008-07-31,43.5400,43.8900,42.4200,43.1100,37.5784,2953700,0.3536
2008-08-29,42.7300,42.8400,42.2300,42.6700,37.4956,2400200,0.3462
2008-09-30,42.5800,42.7611,37.0000,39.1000,34.6375,3098300,0.3459
2008-10-31,39.1900,39.7800,28.0000,31.3500,28.0242,5825300,0.3546
2008-11-28,31.6800,32.2500,26.5000,28.3900,25.6691,4284700,0.3633
2008-12-31,28.1600,32.3900,27.0000,32.3900,30.0388,11832800,0.7456
2009-01-30,31.3400,33.9900,30.6000,31.8800,29.5659,19096500,0.0000
2009-02-27,31.2900,31.6700,28.2600,28.3100,26.5576,12183300,0.3563
2009-03-31,27.9600,29.9600,25.5500,29.4400,28.0306,16756200,0.4069
2009-04-30,29.0000,33.2900,28.5600,33.1100,32.0184,18588200,0.4519
2009-05-29,32.9700,35.2100,32.5200,35.0000,34.2685,23638500,0.4119
2009-06-30,34.8300,35.7300,34.0600,35.1900,34.8538,21356100,0.4096
2009-07-31,34.6100,37.2600,33.3900,37.0800,37.1532,25256200,0.4006
2009-08-31,36.8100,37.2000,35.4400,36.6400,37.1184,24287800,0.4066
2009-09-30,36.2000,38.5900,35.4200,38.4900,39.4161,23906900,0.3920
2009-10-30,37.9200,38.8100,36.2500,37.9900,39.3073,27700300,0.3861
2009-11-30,37.8000,38.2400,37.4900,38.1400,39.8575,20731700,0.3778
2009-12-31,37.8400,39.3900,37.7500,38.8100,41.3170,26453400,0.7150
2010-01-29,39.1500,40.2100,38.5200,38.8800,41.3915,35436600,0.0000
2010-02-26,38.6000,38.9100,36.6700,38.7900,41.6654,44291400,0.3456
2010-03-31,38.5500,39.8300,38.4000,39.7900,43.1062,39613100,0.3307
2010-04-30,39.5000,40.2400,39.2700,40.2000,43.9101,40960700,0.3264
2010-05-28,39.9200,40.0000,35.0300,37.8100,41.6237,76953200,0.3133
2010-06-30,37.3300,38.8300,36.8100,37.8300,42.0039,46267800,0.3199
2010-07-30,37.5800,39.5900,37.2300,39.4180,44.1353,49786300,0.3176
2010-08-31,39.2000,39.5000,38.5300,38.9400,43.9483,51004100,0.3144
2010-09-30,38.7700,40.0300,38.7600,40.0100,45.5043,43932300,0.3005
2010-10-29,39.8100,40.8900,39.7100,40.8760,46.8234,41367300,0.2864
2010-11-30,40.5900,41.3200,39.6300,39.8200,45.9361,63838900,0.2856
2010-12-31,39.8300,40.5200,39.5200,39.7100,47.1845,55120600,1.1850
2011-01-31,39.8700,40.5000,39.7000,40.4900,48.1114,56863500,0.0000
2011-02-28,40.2900,40.7800,40.2600,40.7800,48.7586,55929400,0.2519
2011-03-31,40.5300,40.6300,39.5800,40.5100,48.7423,73160700,0.2552
2011-04-29,40.3100,40.9300,40.1900,40.9000,49.5215,58125300,0.2532
2011-05-31,40.7200,40.8900,40.4400,40.8800,49.8085,45536500,0.2555
2011-06-30,40.5600,40.5900,38.5900,40.2200,49.3096,96876800,0.2511
2011-07-29,40.0600,40.4600,39.8300,40.2500,49.6582,58352300,0.2545
2011-08-31,40.1900,40.2500,36.3500,38.7900,48.1532,128363500,0.2487
