ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-27,2026-01-08,2026-03-27,2026-03-31,0.9812
2025-12-22,2025-04-03,2025-12-22,2025-12-24,0.9268
2025-09-29,2025-01-16,2025-09-29,2025-10-01,0.8052
2025-06-30,2025-01-16,2025-06-30,2025-07-02,0.7878
2025-03-27,2025-01-16,2025-03-27,2025-03-31,0.9188
2024-12-23,2024-02-29,2024-12-23,2024-12-26,0.9036
2024-09-27,2024-02-29,2024-09-27,2024-10-01,0.7047
2024-06-28,2024-02-29,2024-06-28,2024-07-02,0.8466
2024-03-22,2024-02-29,2024-03-25,2024-03-27,0.6769
2023-12-21,2023-03-15,2023-12-22,2023-12-27,1.0769
2023-09-21,2023-03-15,2023-09-22,2023-09-26,0.7353
2023-06-23,2023-03-15,2023-06-26,2023-06-28,0.7587
2023-03-23,2023-03-15,2023-03-24,2023-03-28,0.7461
2022-12-22,2022-12-20,2022-12-23,2022-12-28,1.0092
2022-12-15,2022-12-14,2022-12-16,2022-12-21,0.0914
2022-09-23,2022-09-21,2022-09-26,2022-09-28,0.6654
2022-06-23,2022-06-21,2022-06-24,2022-06-28,0.589
2022-03-23,2022-03-21,2022-03-24,2022-03-28,0.5571
2021-12-27,2021-12-22,2021-12-28,2021-12-30,1.0908
2021-09-24,2021-09-23,2021-09-27,2021-09-29,0.5862
2021-06-24,2021-06-22,2021-06-25,2021-06-29,0.5554
2021-03-25,2021-03-23,2021-03-26,2021-03-30,0.5632
2020-12-24,2020-12-23,2020-12-28,2020-12-30,0.8934
2020-09-25,2020-09-24,2020-09-28,2020-09-30,0.5446
2020-06-25,2020-06-24,2020-06-26,2020-06-30,0.3197
2020-03-10,2020-03-06,2020-03-11,2020-03-13,0.4673
2019-12-24,,,,0.893
2019-09-16,,,,0.4507
2019-06-27,,,,0.4847
2019-03-28,,,,0.4766
2018-12-24,,,,0.7174
2018-09-28,,,,0.6463
2018-06-22,,,,0.3823
2018-03-22,,,,0.4552
2017-12-21,,,,0.775
2017-09-20,,,,0.533
2017-06-21,,,,0.263
2017-03-24,,,,0.424
2016-12-22,,,,0.749
2016-09-20,,,,0.572
2016-06-14,,,,0.304
2016-03-15,,,,0.305
2015-12-23,,,,0.626
2015-09-25,,,,0.959
2015-03-25,,,,0.052
2014-12-22,,,,1.664
2014-03-25,,,,0.009
2013-12-24,,,,1.422
2013-03-20,,,,0.017
2012-12-24,,,,1.485
2012-03-22,,,,0.019
2011-12-23,,,,0.94
2011-03-23,,,,0.006
2010-12-27,,,,0.837
2010-03-23,,,,0.009
2009-12-24,,,,0.637
2009-03-23,,,,0.021
2008-12-24,,,,0.894
2008-03-12,,,,0.048
2007-12-20,,,,0.942
2007-03-22,,,,0.014
2006-12-22,,,,0.825
2006-03-20,,,,0.01
2005-12-27,,,,0.678
2005-03-21,,,,0.005
2004-12-27,,,,0.621
