ex_dividend_date,declaration_date,record_date,payment_date,amount
2025-12-22,2025-12-19,2025-12-22,2025-12-26,0.50862
2024-12-23,2024-12-20,2024-12-23,2024-12-27,0.57471
2023-12-18,2023-12-15,2023-12-19,2023-12-22,0.56012
2022-12-19,2022-12-16,2022-12-20,2022-12-23,1.92826
2021-12-20,,,,1.75736
2021-12-03,2021-12-02,2021-12-06,2021-12-10,5.39
2020-12-21,2020-12-18,2020-12-22,2020-12-31,0.00128
2019-12-23,,,,0.23188
2018-12-24,,,,0.15074
2017-12-18,,,,0.66914
2016-12-16,,,,1.12416
