ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-20,2026-01-08,2026-03-20,2026-03-24,0.1132
2025-12-19,2025-04-03,2025-12-19,2025-12-23,1.258
2025-09-19,2025-01-16,2025-09-19,2025-09-23,0.3532
2025-06-20,2025-01-16,2025-06-20,2025-06-24,0.4687
2025-03-21,2025-01-16,2025-03-21,2025-03-25,0.1907
2024-12-20,2024-02-29,2024-12-20,2024-12-24,0.9403
2024-09-20,2024-02-29,2024-09-20,2024-09-24,0.247
2024-06-21,2024-02-29,2024-06-21,2024-06-25,0.4589
2024-03-15,2024-02-29,2024-03-18,2024-03-20,0.2153
2023-12-18,2023-03-15,2023-12-19,2023-12-21,0.843
2023-09-18,2023-03-15,2023-09-19,2023-09-21,0.3
2023-06-20,2023-03-15,2023-06-21,2023-06-23,0.6054
2023-03-20,2023-03-15,2023-03-21,2023-03-23,0.115
2022-12-19,2022-12-15,2022-12-20,2022-12-22,0.6186
2022-09-19,2022-09-16,2022-09-20,2022-09-22,0.2613
2022-06-21,2022-06-16,2022-06-22,2022-06-24,0.578
2022-03-21,2022-03-17,2022-03-22,2022-03-24,0.106
2021-12-20,2021-12-16,2021-12-21,2021-12-23,0.8454
2021-09-20,2021-09-16,2021-09-21,2021-09-23,0.3674
2021-06-21,2021-06-17,2021-06-22,2021-06-24,0.5075
2021-03-22,2021-03-18,2021-03-23,2021-03-25,0.1642
2020-12-21,,,,0.4518
2020-09-21,2020-09-17,2020-09-22,2020-09-24,0.3416
2020-06-22,,,,0.2538
2020-03-23,2020-03-19,2020-03-24,2020-03-26,0.1177
2019-12-23,,,,0.581
2019-09-24,,,,0.3273
2019-06-17,,,,0.579
2019-03-25,,,,0.1788
2018-12-24,,,,0.4461
2018-09-26,,,,0.2738
2018-06-22,,,,0.613
2018-03-26,,,,0.1563
2017-12-21,,,,0.4629
2017-09-20,,,,0.298
2017-06-21,,,,0.541
2017-03-22,,,,0.153
2016-12-20,,,,0.375
2016-09-13,,,,0.255
2016-06-14,,,,0.53
2016-03-15,,,,0.148
2015-12-21,,,,0.335
2015-09-25,,,,0.228
2015-06-26,,,,0.557
2015-03-25,,,,0.162
2014-12-22,,,,0.379
2014-09-24,,,,0.268
2014-06-24,,,,0.61
2014-03-25,,,,0.394
2013-12-20,,,,0.387
2013-09-23,,,,0.221
2013-06-24,,,,0.605
2013-03-22,,,,0.137
2012-12-20,,,,0.546
2012-09-24,,,,0.799
2011-12-21,,,,1.369
2010-12-22,,,,1.019
2009-12-24,,,,0.863
2008-12-24,,,,0.785
2007-12-24,,,,0.51
