ex_dividend_date,declaration_date,record_date,payment_date,amount
2025-12-16,2024-07-05,2025-12-16,2025-12-19,1.7279
2025-06-16,2024-07-05,2025-06-16,2025-06-20,1.519422
2024-12-17,2023-12-07,2024-12-17,2024-12-20,1.05717
2024-06-11,2023-12-07,2024-06-11,2024-06-17,1.392822
2023-12-20,2022-11-28,2023-12-21,2023-12-27,0.9307
2023-06-07,2022-11-28,2023-06-08,2023-06-13,1.311353
2022-12-13,2021-12-14,2022-12-14,2022-12-19,0.268433
2022-06-09,2021-12-14,2022-06-10,2022-06-15,1.497565
2021-12-30,2021-12-29,2021-12-31,2022-01-05,0.163147
2021-12-13,2021-01-12,2021-12-14,2021-12-17,1.352231
2021-06-10,2021-01-12,2021-06-11,2021-06-16,1.10181
2020-12-14,2019-12-13,2020-12-15,2020-12-18,0.694495
2020-06-15,2019-12-13,2020-06-16,2020-06-19,0.857737
2019-12-16,,,,0.775802
2019-06-17,,,,1.376123
2018-12-18,,,,0.63799
2018-06-19,,,,1.353546
2017-12-19,,,,0.742566
2017-06-20,,,,1.061731
2016-12-21,,,,0.596173
2016-06-22,,,,1.174823
2015-12-21,,,,0.508359
2015-06-25,,,,1.111288
2014-12-17,,,,0.58518
2014-06-25,,,,1.676205
2013-12-18,,,,0.551711
2013-06-27,,,,1.151504
2012-12-18,,,,0.609522
2012-06-21,,,,1.149092
2011-12-20,,,,0.569228
2011-06-22,,,,1.140993
2010-12-21,,,,0.538194
2010-06-23,,,,0.858631
2009-12-22,,,,0.495735
2009-06-23,,,,0.945188
2008-12-23,,,,0.541115
2008-06-25,,,,1.30832
2007-12-24,,,,2.000182
2006-12-21,,,,1.533457
2005-12-23,,,,1.109693
2004-12-23,,,,2.409257
2003-12-22,,,,1.567532
2003-12-16,,,,0.0
2002-12-23,,,,1.882388
2001-12-24,,,,0.082401
2001-10-02,,,,0.1659
