ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-05-11,2026-04-30,2026-05-11,2026-05-14,0.27
2026-02-09,2026-01-29,2026-02-09,2026-02-12,0.26
2025-11-10,2025-10-30,2025-11-10,2025-11-13,0.26
2025-08-11,2025-07-31,2025-08-11,2025-08-14,0.26
2025-05-12,2025-05-01,2025-05-12,2025-05-15,0.26
2025-02-10,2025-01-30,2025-02-10,2025-02-13,0.25
2024-11-08,2024-10-31,2024-11-11,2024-11-14,0.25
2024-08-12,2024-08-01,2024-08-12,2024-08-15,0.25
2024-05-10,2024-05-02,2024-05-13,2024-05-16,0.25
2024-02-09,2024-02-01,2024-02-12,2024-02-15,0.24
2023-11-10,2023-11-02,2023-11-13,2023-11-16,0.24
2023-08-11,,,,0.24
2023-05-12,2023-05-04,2023-05-15,2023-05-18,0.24
2023-02-10,2023-02-02,2023-02-13,2023-02-16,0.23
2022-12-23,2022-12-19,2022-12-28,2023-01-09,0.0
2022-11-04,2022-10-27,2022-11-07,2022-11-10,0.23
2022-08-05,2022-07-28,2022-08-08,2022-08-11,0.23
2022-05-06,2022-04-28,2022-05-09,2022-05-12,0.23
2022-02-04,2022-01-27,2022-02-07,2022-02-10,0.22
2021-11-05,2021-10-28,2021-11-08,2021-11-11,0.22
2021-08-06,,,,0.22
2021-05-07,2021-04-28,2021-05-10,2021-05-13,0.22
2021-02-05,2021-01-27,2021-02-08,2021-02-11,0.205
2020-11-06,,,,0.205
2020-08-07,2020-07-30,2020-08-10,2020-08-13,0.82
2020-05-08,,,,0.82
2020-02-07,,,,0.77
2019-11-07,,,,0.77
2019-08-09,,,,0.77
2019-05-10,,,,0.77
2019-02-08,,,,0.73
2018-11-08,,,,0.73
2018-08-10,,,,0.73
2018-05-11,,,,0.73
2018-02-09,,,,0.63
2017-11-10,,,,0.63
2017-08-10,,,,0.63
2017-05-11,,,,0.63
2017-02-09,,,,0.57
2016-11-03,,,,0.57
2016-08-04,,,,0.57
2016-05-05,,,,0.57
2016-02-04,,,,0.52
2015-11-05,,,,0.52
2015-08-06,,,,0.52
2015-05-07,,,,0.52
2015-02-05,,,,0.47
2014-11-06,,,,0.47
2014-08-07,,,,0.47
2014-05-08,,,,3.29
2014-02-06,,,,3.05
2013-11-06,,,,3.05
2013-08-08,,,,3.05
2013-05-09,,,,3.05
2013-02-07,,,,2.65
2012-11-07,,,,2.65
2012-08-09,,,,2.65
