ex_dividend_date,declaration_date,record_date,payment_date,amount
2025-12-18,2025-12-17,2025-12-18,2025-12-22,1.74317
2024-12-12,2024-12-11,2024-12-12,2024-12-19,1.28
2023-12-14,2023-12-13,2023-12-15,2023-12-21,1.751
2021-12-28,2021-12-27,2021-12-29,2021-12-31,4.8219
2020-12-28,2020-12-24,2020-12-29,2020-12-31,1.1043
