ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-04-01,2026-01-15,2026-04-01,2026-04-08,0.0274
2025-12-19,2025-01-08,2025-12-19,2025-12-26,0.1766
2025-12-01,2025-01-08,2025-12-01,2025-12-05,0.0927
2025-11-03,2025-01-08,2025-11-03,2025-11-07,0.0917
2025-10-01,2025-01-08,2025-10-01,2025-10-07,0.0804
2025-09-02,2025-01-08,2025-09-02,2025-09-08,0.099
2025-08-01,2025-01-08,2025-08-01,2025-08-07,0.088
2025-07-01,2025-01-08,2025-07-01,2025-07-08,0.1054
2025-06-02,2025-01-08,2025-06-02,2025-06-06,0.1035
2025-05-01,2025-01-08,2025-05-01,2025-05-07,0.1228
2025-04-01,2025-01-08,2025-04-01,2025-04-07,0.0994
2025-03-03,2025-01-08,2025-03-03,2025-03-07,0.0151
2024-12-20,2024-01-11,2024-12-20,2024-12-27,0.1097
2024-12-02,2024-01-11,2024-12-02,2024-12-06,0.0684
2024-11-01,2024-01-11,2024-11-01,2024-11-07,0.0291
2024-10-01,2024-01-11,2024-10-01,2024-10-07,0.0196
2024-09-03,2024-01-11,2024-09-03,2024-09-09,0.107
2024-08-01,2024-01-11,2024-08-01,2024-08-07,0.1781
2024-07-01,2024-01-11,2024-07-01,2024-07-08,0.2498
2024-06-03,2024-01-11,2024-06-03,2024-06-07,0.2914
2024-05-01,2024-01-11,2024-05-02,2024-05-07,0.2083
2024-04-01,2024-01-11,2024-04-02,2024-04-05,0.0756
2023-12-15,2023-01-10,2023-12-18,2023-12-21,0.1369
2023-12-01,2023-01-10,2023-12-04,2023-12-07,0.1585
2023-11-01,2023-01-10,2023-11-02,2023-11-07,0.182
2023-10-02,2023-01-10,2023-10-03,2023-10-06,0.1289
2023-09-01,2023-01-10,2023-09-05,2023-09-08,0.1608
2023-08-01,2023-01-10,2023-08-02,2023-08-07,0.1629
2023-07-03,2023-01-10,2023-07-05,2023-07-10,0.2249
2023-06-01,2023-01-10,2023-06-02,2023-06-07,0.1667
2023-05-01,2023-01-10,2023-05-02,2023-05-05,0.1712
2023-04-03,2023-01-10,2023-04-04,2023-04-10,0.0856
2022-12-16,2022-01-16,2022-12-19,2022-12-22,0.431
2022-12-01,2022-01-16,2022-12-02,2022-12-07,0.2714
2022-11-01,2022-01-16,2022-11-02,2022-11-07,0.153
2022-10-03,2022-01-16,2022-10-04,2022-10-07,0.2145
2022-09-01,2022-01-16,2022-09-02,2022-09-08,0.3018
2022-08-01,2022-01-16,2022-08-02,2022-08-05,0.4774
2022-07-01,2022-01-16,2022-07-05,2022-07-08,0.3739
2022-06-01,2022-01-16,2022-06-02,2022-06-07,0.6049
2022-05-02,2022-01-16,2022-05-03,2022-05-06,0.3843
2022-04-01,2022-01-16,2022-04-04,2022-04-07,0.2719
2022-03-01,2022-01-16,2022-03-02,2022-03-07,0.1247
2022-02-01,2022-01-16,2022-02-02,2022-02-07,0.1166
2021-12-17,2021-02-24,2021-12-20,2021-12-23,0.5256
2021-12-01,2021-02-24,2021-12-02,2021-12-07,0.1386
2021-11-01,2021-10-29,2021-11-02,2021-11-05,0.175
2021-10-01,2021-02-24,2021-10-04,2021-10-07,0.2945
2021-09-01,2021-02-24,2021-09-02,2021-09-08,0.4072
2021-08-02,2021-07-30,2021-08-03,2021-08-06,0.3607
2021-07-01,2021-02-24,2021-07-02,2021-07-08,0.3182
2021-06-01,2021-02-24,2021-06-02,2021-06-07,0.2664
2021-05-03,2021-02-24,2021-05-04,2021-05-07,0.1814
2021-04-01,2021-02-24,2021-04-05,2021-04-08,0.0935
2020-12-17,2020-01-22,2020-12-18,2020-12-23,0.1261
2020-12-01,2020-01-22,2020-12-02,2020-12-07,0.1141
2020-11-02,2020-01-22,2020-11-03,2020-11-06,0.1671
2020-10-01,2020-09-30,2020-10-02,2020-10-07,0.1776
2020-09-01,2020-01-22,2020-09-02,2020-09-08,0.1056
2019-12-19,,,,0.2386
2019-12-02,,,,0.1015
2019-11-01,,,,0.1365
2019-10-01,,,,0.0458
2019-09-03,,,,0.0688
2019-08-01,,,,0.0899
2019-07-01,,,,0.2447
2019-06-03,,,,0.178
2019-05-01,,,,0.0374
2018-12-03,,,,0.0795
2018-11-01,,,,0.07
2018-10-01,,,,0.0929
2018-09-04,,,,0.1564
2018-08-01,,,,0.2099
2018-07-02,,,,0.1441
2018-06-01,,,,0.1181
2018-05-01,,,,0.1878
2018-04-02,,,,0.1463
2017-12-27,,,,0.2181
2017-12-01,,,,0.1433
2017-11-01,,,,0.1244
2017-10-02,,,,0.0884
2017-09-01,,,,0.0686
2017-08-01,,,,0.0841
2017-07-03,,,,0.0982
2017-06-01,,,,0.079
2017-05-01,,,,0.0915
2017-04-03,,,,0.0587
2016-12-28,,,,0.4075
2016-12-01,,,,0.133
2016-11-01,,,,0.1185
2016-10-03,,,,0.0975
2015-12-29,,,,0.1463
2014-10-01,,,,0.0547
2014-09-02,,,,0.0893
2014-08-01,,,,0.1519
2014-07-01,,,,0.1532
2014-06-02,,,,0.1618
2014-05-01,,,,0.0942
2013-11-01,,,,0.0394
2013-10-01,,,,0.0405
2013-09-03,,,,0.0805
2013-08-01,,,,0.0485
2013-06-03,,,,0.0899
2013-05-01,,,,0.0531
2012-12-27,,,,0.1276
2012-12-03,,,,0.1495
2012-11-01,,,,0.0995
2012-07-02,,,,0.1856
2012-06-01,,,,0.2196
2012-05-01,,,,0.1164
2012-04-02,,,,0.0264
2011-12-01,,,,0.0877
2011-11-01,,,,0.0999
2011-10-03,,,,0.072
2011-09-01,,,,0.108
2011-08-01,,,,0.2609
2011-07-01,,,,0.2777
2011-06-01,,,,0.2938
2011-05-02,,,,0.1622
2011-04-01,,,,0.1402
2011-03-01,,,,0.045
2011-02-01,,,,0.0143
2010-12-29,,,,0.0873
2010-12-01,,,,0.0571
2010-11-01,,,,0.0408
2010-10-01,,,,0.0103
