ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-27,2026-01-09,2026-03-27,2026-03-31,0.8334
2025-12-22,2025-04-03,2025-12-22,2025-12-24,0.8844
2025-09-29,2025-01-16,2025-09-29,2025-10-01,0.8647
2025-06-30,2025-01-16,2025-06-30,2025-07-02,0.8712
2025-03-27,2025-01-16,2025-03-27,2025-03-31,0.9377
2024-12-23,2024-02-29,2024-12-23,2024-12-26,0.8756
2024-09-27,2024-02-29,2024-09-27,2024-10-01,0.8351
2024-06-28,2024-02-29,2024-06-28,2024-07-02,0.8992
2024-03-22,2024-02-29,2024-03-25,2024-03-27,0.7692
2023-12-21,2023-03-15,2023-12-22,2023-12-27,0.9156
2023-09-28,2023-03-15,2023-09-29,2023-10-03,0.7705
2023-06-29,2023-03-15,2023-06-30,2023-07-05,0.7731
2023-03-24,2023-03-15,2023-03-27,2023-03-29,0.7489
2022-12-20,2022-12-16,2022-12-21,2022-12-23,0.8687
2022-09-19,2022-09-16,2022-09-20,2022-09-22,0.715
2022-06-21,2022-06-16,2022-06-22,2022-06-24,0.6949
2022-03-21,2022-03-17,2022-03-22,2022-03-24,0.6939
2021-12-20,2021-12-16,2021-12-21,2021-12-23,0.7725
2021-09-20,2021-09-16,2021-09-21,2021-09-23,0.6995
2021-06-21,2021-06-17,2021-06-22,2021-06-24,0.675
2021-03-22,2021-03-18,2021-03-23,2021-03-25,0.5131
2020-12-21,2020-12-17,2020-12-22,2020-12-24,0.6644
2020-09-29,2020-09-25,2020-09-30,2020-10-02,0.5575
2020-06-29,2020-06-25,2020-06-30,2020-07-02,0.6006
2020-03-26,,,,0.474
2019-12-18,,,,0.5985
2019-09-24,,,,0.5523
2019-06-17,,,,0.4734
2019-03-28,,,,0.5097
2018-12-17,,,,0.5772
2018-09-26,,,,0.4981
2018-06-28,,,,0.5657
2018-03-26,,,,0.3967
2017-12-21,,,,0.5461
2017-09-20,,,,0.43
2017-06-21,,,,0.518
2017-03-29,,,,0.425
2016-12-22,,,,0.577
2016-09-13,,,,0.393
2016-06-21,,,,0.446
2016-03-21,,,,0.41
2015-12-23,,,,0.475
2015-09-23,,,,0.443
2015-06-26,,,,0.442
2015-03-23,,,,0.459
2014-12-18,,,,0.458
2014-09-22,,,,0.39
2014-06-23,,,,0.408
2014-03-24,,,,0.329
2013-12-20,,,,0.398
2013-09-23,,,,0.357
2013-06-24,,,,0.345
2013-03-22,,,,0.288
2012-12-20,,,,0.498
2012-09-24,,,,0.323
2012-06-25,,,,0.317
2012-03-26,,,,0.272
2011-12-21,,,,0.332
2011-09-23,,,,0.285
2011-06-24,,,,0.283
2011-03-25,,,,0.272
2010-12-22,,,,0.306
2010-09-24,,,,0.267
2010-06-24,,,,0.25
2010-03-25,,,,0.225
2009-12-22,,,,0.241
2009-09-24,,,,0.231
2009-06-24,,,,0.231
2009-03-25,,,,0.276
2008-12-22,,,,0.257
2008-09-24,,,,0.268
2008-06-24,,,,0.281
2008-03-25,,,,0.22
2007-12-20,,,,0.281
2007-09-24,,,,0.217
2007-06-25,,,,0.191
2007-03-26,,,,0.184
2006-12-22,,,,0.251
2006-09-25,,,,0.177
2006-06-26,,,,0.098
