ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-23,2025-12-31,2026-03-23,2026-03-25,0.251492
2025-12-22,2025-01-09,2025-12-22,2025-12-24,0.190771
2025-09-22,2025-01-09,2025-09-22,2025-09-24,0.177993
2025-06-23,2025-01-09,2025-06-23,2025-06-25,0.172105
2025-03-24,2025-01-09,2025-03-24,2025-03-26,0.178776
2024-12-23,2024-01-05,2024-12-23,2024-12-26,0.206245
2024-09-23,2024-01-05,2024-09-23,2024-09-25,0.165306
2024-06-24,2024-01-05,2024-06-24,2024-06-26,0.162796
2024-03-18,2024-01-05,2024-03-19,2024-03-21,0.152522
2023-12-18,2023-01-13,2023-12-19,2023-12-21,0.183501
2023-09-18,2023-01-13,2023-09-19,2023-09-21,0.155053
2023-06-20,2023-01-13,2023-06-21,2023-06-23,0.150317
2023-03-20,2023-01-13,2023-03-21,2023-03-23,0.15261
2022-12-19,2022-01-24,2022-12-20,2022-12-22,0.209618
2022-09-19,2022-01-24,2022-09-20,2022-09-22,0.172544
2022-06-21,2022-01-24,2022-06-22,2022-06-24,0.163896
2022-03-21,2022-01-24,2022-03-22,2022-03-24,0.151933
2021-12-20,2021-01-22,2021-12-21,2021-12-23,0.184411
2021-09-20,2021-01-22,2021-09-21,2021-09-23,0.162032
2021-06-21,2021-01-22,2021-06-22,2021-06-24,0.139299
2021-03-22,2021-01-22,2021-03-23,2021-03-25,0.151233
2020-12-21,2020-01-16,2020-12-22,2020-12-24,0.152
2020-09-21,2020-01-16,2020-09-22,2020-09-24,0.135278
2020-06-22,2020-01-16,2020-06-23,2020-06-25,0.151596
2020-03-23,2020-01-16,2020-03-24,2020-03-26,0.159296
2019-12-20,,,,0.156292
2019-09-20,,,,0.144273
2019-06-21,,,,0.1395
2019-03-15,,,,0.1347
2018-12-21,,,,0.1449
2018-09-21,,,,0.1275
2018-06-15,,,,0.119
2018-03-16,,,,0.104562
2017-12-15,,,,0.128284
2017-09-15,,,,0.103225
2017-06-16,,,,0.093059
2017-03-17,,,,0.087903
2016-12-16,,,,0.106747
2016-09-19,,,,4.44014886
2016-09-16,,,,0.114386
2016-06-17,,,,0.121097
2016-03-18,,,,0.122995
2015-12-18,,,,0.149844
2015-09-18,,,,0.113469
2015-06-19,,,,0.11014
2015-03-20,,,,0.09072
2014-12-19,,,,0.12611
2014-09-19,,,,0.09836
2014-06-20,,,,0.08961
2014-03-21,,,,0.08285
2013-12-20,,,,0.10115
2013-09-20,,,,0.08056
2013-06-21,,,,0.07714
2013-03-15,,,,0.06198
2012-12-21,,,,0.10415
2012-09-21,,,,0.06611
2012-06-15,,,,0.06782
2012-03-16,,,,0.04978
2011-12-16,,,,0.08044
2011-09-16,,,,0.05031
2011-06-17,,,,0.05288
2011-03-18,,,,0.04187
2010-12-17,,,,0.05619
2010-09-17,,,,0.03333
2010-06-18,,,,0.03056
2010-03-19,,,,0.03636
2009-12-18,,,,0.05234
2009-09-18,,,,0.047
2009-06-19,,,,0.06062
2009-03-20,,,,0.08622413
2008-12-19,,,,0.18259
2008-09-19,,,,0.1896
2008-06-20,,,,0.19964
2008-03-20,,,,0.19805
2007-12-21,,,,0.26149
2007-09-21,,,,0.2554
2007-06-15,,,,0.20388
2007-03-16,,,,0.14806
2006-12-15,,,,0.28103
2006-09-15,,,,0.28103
2006-06-16,,,,0.18670527
2006-03-17,,,,0.17702
2005-12-16,,,,0.20804
2005-09-16,,,,0.17233
2005-06-17,,,,0.17546
2005-03-18,,,,0.15475
2004-12-17,,,,0.18729
2004-09-17,,,,0.15847
2004-06-18,,,,0.14557
2004-03-19,,,,0.13412
2003-12-19,,,,0.16438
2003-09-19,,,,0.13891
2003-06-20,,,,0.11614
2003-03-21,,,,0.0972
2002-12-20,,,,0.1334
2002-09-20,,,,0.11233
2002-06-21,,,,0.11161
2002-03-15,,,,0.0895
2001-12-21,,,,0.11544
2001-09-21,,,,0.09882
2001-06-15,,,,0.10109
2001-03-16,,,,0.08715
2000-12-15,,,,0.1032
2000-09-15,,,,0.087949
2000-06-16,,,,0.087351
2000-03-17,,,,0.084777
1999-12-17,,,,0.083843
1999-09-17,,,,0.074799
1999-06-18,,,,0.070612
1999-03-19,,,,0.069314
