ex_dividend_date,declaration_date,record_date,payment_date,amount
2025-12-16,2025-12-15,2025-12-16,2025-12-19,1.048761
2025-06-16,2025-06-13,2025-06-16,2025-06-20,0.846764
2024-12-17,2024-06-21,2024-12-17,2024-12-20,0.767333
2024-06-11,2024-06-10,2024-06-11,2024-06-17,0.783934
2023-12-20,2023-12-19,2023-12-21,2023-12-27,0.714071
2023-06-07,2023-06-06,2023-06-08,2023-06-13,0.797848
2022-12-13,2022-12-12,2022-12-14,2022-12-19,0.38236
2022-06-09,2022-06-08,2022-06-10,2022-06-15,0.837418
2021-12-30,2021-12-29,2021-12-31,2022-01-05,0.085487
2021-12-13,2021-12-10,2021-12-14,2021-12-17,0.818341
2021-06-10,2021-01-12,2021-06-11,2021-06-16,0.616841
2020-12-14,2019-12-13,2020-12-15,2020-12-18,0.49121
2020-06-15,2019-12-13,2020-06-16,2020-06-19,0.504895
2019-12-16,,,,0.793873
2019-06-17,,,,0.785705
2018-12-18,,,,0.359859
2018-06-19,,,,0.730835
2017-12-19,,,,0.528
2017-06-20,,,,0.670668
2016-12-21,,,,0.389881
2016-06-22,,,,0.727011
2015-12-21,,,,0.308113
2015-06-25,,,,0.686807
2014-12-17,,,,0.459487
2014-06-25,,,,0.908085
2013-12-18,,,,0.565953
2013-06-27,,,,0.688739
2012-12-18,,,,0.402627
2012-06-21,,,,0.691996
2011-12-20,,,,0.497551
2011-06-22,,,,0.634326
2010-12-21,,,,0.489756
2010-06-23,,,,0.516113
2009-12-22,,,,0.276308
2009-06-23,,,,0.551371
2008-12-29,,,,0.004076
2008-12-23,,,,0.136481
