ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-24,2026-01-22,2026-03-24,2026-03-31,0.45
2025-12-23,2025-01-16,2025-12-23,2025-12-31,0.17186
2025-09-23,2025-01-16,2025-09-23,2025-09-30,0.28356
2025-06-24,,,,0.57306
2025-03-25,2025-01-16,2025-03-25,2025-04-01,0.4935
2024-12-23,2024-01-18,2024-12-23,2024-12-31,0.3207
2024-09-24,2024-01-18,2024-09-24,2024-10-01,0.19251
2024-06-25,,,,0.33671
2024-03-19,2024-01-18,2024-03-20,2024-03-26,0.39478
2023-12-21,2023-03-23,2023-12-22,2023-12-29,0.30383
2023-09-19,2023-03-23,2023-09-20,2023-09-26,0.19445
2023-06-21,2023-03-23,2023-06-22,2023-06-28,0.25846
2023-03-21,2023-03-20,2023-03-22,2023-03-28,0.26189
2022-12-20,2022-02-03,2022-12-21,2022-12-28,0.12356
2022-06-22,2022-02-03,2022-06-23,2022-06-29,0.07763
2021-12-21,2021-02-15,2021-12-22,2021-12-29,0.11481
2021-06-22,2021-02-15,2021-06-23,2021-06-29,0.04113
2020-12-22,2020-01-09,2020-12-23,2020-12-30,0.11548
2020-06-23,2020-01-09,2020-06-24,2020-06-30,0.04562
2019-12-23,,,,0.262
2019-06-25,2019-03-13,2019-06-26,2019-07-02,0.29307
2018-12-27,,,,0.20766
2018-09-25,,,,0.11357
2018-06-19,,,,0.01379
2017-12-19,,,,0.11509
2017-12-13,,,,1.60359
2010-09-22,,,,0.1022
2010-06-22,,,,0.05685
2010-03-23,,,,1.39127
2009-12-22,,,,0.07954
2009-11-20,,,,6.51448
2009-09-22,,,,0.11475
2009-06-23,,,,0.1115
2009-03-24,,,,0.08341
2008-12-17,,,,0.06553
