date,open,high,low,close,volume
2010-08-31,0.06110000,0.07100000,0.05700000,0.06000000,0.00000000
2010-09-30,0.06290000,0.06370000,0.05900000,0.06190000,0.00000000
2010-10-31,0.06200000,0.19890000,0.06110000,0.19250000,0.00000000
2010-11-30,0.19550000,0.39000000,0.19310000,0.20820000,0.00000000
2010-12-31,0.22750000,0.30000000,0.19000000,0.30000000,0.00000000
2011-01-31,0.30000000,0.52000000,0.29500000,0.52000000,0.00000000
2011-02-28,0.70000000,1.09000000,0.69000000,0.86000000,0.00000000
2011-03-31,0.92020000,0.93990000,0.74110000,0.78460000,0.00000000
2011-04-30,0.77410000,3.50000000,0.68000000,3.50000000,0.00000000
2011-05-31,3.03310000,8.80000000,3.03310000,8.74100000,0.00000000
2011-06-30,9.57000000,29.60000000,9.57000000,16.10100000,0.00000000
2011-07-31,15.39700000,15.44050000,12.90690000,13.35000000,0.00000000
2011-08-31,13.09460000,13.09460000,6.55000000,8.19950000,0.00000000
2011-09-30,8.21000000,8.64000000,4.77000000,5.14010000,0.00000000
2011-10-31,5.03240000,5.03240000,2.27000000,3.24800000,0.00000000
2011-11-30,3.15000000,3.25430000,2.05000000,2.97010000,0.00000000
2011-12-31,3.06000000,4.72200000,2.79400000,4.72200000,0.00000000
2012-01-31,5.26770000,7.11360000,4.88080000,5.48380000,0.00000000
2012-02-29,6.07560000,6.10000000,4.22200000,4.86000000,0.00000000
2012-03-31,4.92130000,5.38000000,4.55000000,4.90870000,0.00000000
2012-04-30,4.82700000,5.35000000,4.68720000,4.94910000,0.00000000
2012-05-31,5.00000000,5.18010000,4.85000000,5.18010000,0.00000000
2012-06-30,5.27480000,6.69000000,5.20510000,6.69000000,0.00000000
2012-07-31,6.62900000,9.35000000,6.44990000,9.35000000,0.00000000
2012-08-31,9.55030000,13.50000000,8.00000000,10.16000000,0.00000000
2012-09-30,9.96540000,12.57250000,9.96540000,12.40000000,0.00000000
2012-10-31,12.40000000,12.89000000,10.17060000,11.20100000,0.00000000
2012-11-30,10.57000000,12.56500000,10.46880000,12.56500000,0.00000000
2012-12-31,12.56200000,13.70010000,12.50000000,13.51000000,0.00000000
2013-01-31,13.30410000,20.41000000,13.28000000,20.41000000,0.00000000
2013-02-28,20.49900000,33.38000000,19.63000000,33.38000000,0.00000000
2013-03-31,34.50000000,93.03000000,34.25000000,93.03000000,0.00000000
2013-04-30,104.00000000,230.00000000,68.35570000,139.00000000,0.00000000
2013-05-31,139.00000000,139.89000000,79.10000000,129.00000000,0.00000000
2013-06-30,128.81500000,129.78000000,88.50000000,96.61400000,0.00000000
2013-07-31,97.51000000,111.34400000,65.52600000,106.09000000,0.00000000
2013-08-31,106.21300000,140.89000000,101.21100000,135.35000000,0.00000000
2013-09-30,135.14000000,146.50000000,118.46000000,133.00000000,0.00000000
2013-10-31,132.68000000,217.42000000,102.25000000,204.00000000,0.00000000
2013-11-30,203.90000000,1156.14000000,201.65000000,1129.43000000,0.00000000
2013-12-31,1128.92000000,1156.12000000,420.51000000,754.01000000,165087361.13848239
2014-01-31,754.97000000,1017.12000000,754.97000000,829.92000000,1155175117.39403653
2014-02-28,828.61000000,853.52000000,420.41000000,549.26000000,1268411450.17470145
2014-03-31,549.92000000,702.91000000,443.36500000,457.00100000,772538968.33739579
2014-04-30,457.00000000,542.37800000,351.81600000,447.64500000,791092801.43852103
2014-05-31,447.63300000,624.71500000,423.25100000,623.67700000,500324712.63964498
2014-06-30,623.69300000,674.11100000,549.82100000,639.79700000,714211689.84280550
2014-07-31,641.39100000,657.85800000,564.51100000,586.23500000,465906561.79570878
2014-08-31,586.23500000,598.11600000,443.85100000,477.33200000,683374321.71169186
2014-09-30,477.76300000,493.92800000,372.24000000,387.13700000,692854068.31247342
2014-10-31,386.94400000,411.69800000,289.29600000,338.59400000,912297713.78747201
2014-11-30,338.32100000,457.09300000,320.62600000,378.23600000,672844858.75375211
2014-12-31,378.04700000,384.03800000,304.23200000,319.98300000,542366503.12264490
2015-01-31,320.19300000,320.43500000,171.51000000,217.80000000,1098306914.55406117
2015-02-28,217.46400000,265.61100000,212.01500000,254.27400000,719047994.73064756
2015-03-31,254.26300000,300.04400000,236.51500000,244.14000000,946560059.05580330
2015-04-30,244.22400000,261.79800000,214.87400000,235.99700000,663148090.43687415
2015-05-31,236.14500000,247.80400000,228.57300000,229.96800000,576176466.09623766
2015-06-30,230.19000000,267.86700000,221.29600000,263.10700000,615848626.42468452
2015-07-31,263.07200000,314.39400000,253.50500000,284.50100000,1007121273.15741527
2015-08-31,284.65000000,285.71500000,199.56700000,230.18000000,909712184.59095001
2015-09-30,230.05600000,259.18200000,225.11700000,236.08300000,579679728.34293365
2015-10-31,236.06000000,334.16900000,235.61600000,314.03600000,901111784.74224186
2015-11-30,314.16600000,495.56200000,300.99700000,377.32700000,2145676569.55515909
2015-12-31,377.32100000,469.10300000,349.46500000,430.53800000,2035312481.42958689
2016-01-31,430.56700000,462.93400000,354.91400000,368.66100000,1803919599.54261541
2016-02-29,368.76700000,448.04600000,367.95700000,438.15600000,1821171750.38510561
2016-03-31,437.69700000,439.65300000,394.03500000,416.77900000,2294922602.75727415
2016-04-30,416.72900000,467.96500000,415.83100000,448.22300000,1693475445.36399865
2016-05-31,448.31800000,553.96000000,437.38900000,531.43300000,2135667240.71357918
2016-06-30,531.38600000,777.99000000,525.63600000,674.03900000,4627165659.00721073
2016-07-31,673.33700000,704.96800000,611.83400000,625.03900000,3361241524.45997477
2016-08-31,624.68100000,626.11900000,531.33400000,575.32900000,2635622259.03850889
2016-09-30,575.47200000,628.81800000,570.81100000,609.67000000,1971105188.52230120
2016-10-31,609.73500000,720.40200000,609.47900000,701.01800000,2043337924.39937997
2016-11-30,700.97200000,756.23700000,678.15600000,745.71500000,2572685381.21332884
2016-12-31,745.69100000,979.39700000,745.69100000,963.59900000,3469919998.41262102
2017-01-31,963.74300000,1191.10000000,755.75600000,970.55500000,4895400527.05347633
2017-02-28,970.40300000,1200.39000000,946.69100000,1179.74000000,4190569889.76571321
2017-03-31,1179.97000000,1280.31000000,903.71300000,1071.45000000,10629414406.06648827
2017-04-30,1071.79000000,1347.91000000,1061.09000000,1347.91000000,9556241303.37785339
2017-05-31,1347.89000000,2763.71000000,1347.89000000,2289.12000000,33841522737.68268967
2017-06-30,2286.41000000,2999.91000000,2212.96000000,2483.70000000,44451068762.18749237
2017-07-31,2480.84000000,2916.14000000,1843.03000000,2872.31000000,32195704255.16748810
2017-08-31,2875.34000000,4736.05000000,2668.59000000,4704.98000000,62577646830.57617188
2017-09-30,4703.39000000,4975.04000000,2946.62000000,4312.82021287,55705709259.93728638
2017-10-31,4313.69041039,6443.11817384,4157.65033528,6443.11817384,51388302950.20950317
2017-11-30,6433.49785799,11498.10611967,5614.21407756,10273.82556986,115454937519.85426331
2017-12-31,10215.70115394,19927.18533663,9685.53684290,14033.56799337,347460258054.04486084
2018-01-31,14046.00276377,18578.49314240,9300.52745518,10236.67506893,360101573098.14697266
2018-02-28,10269.84388684,11976.61948352,5963.23911905,10412.02400787,126675137443.49215698
2018-03-31,10423.58147573,11622.50317298,6665.14140320,6955.12451754,129718131622.31166077
2018-04-30,6959.89061963,9745.08595959,6506.02209109,9240.33567949,155634239293.91900635
2018-05-31,9253.08388287,9972.75007427,7108.09771804,7504.03858698,145442595241.09469604
2018-06-30,7503.96027524,7711.70712621,5829.90153538,6376.56485532,99518997752.52508545
2018-07-31,6385.42375206,8416.62099101,6129.64244293,7752.14449181,144159368897.00396729
2018-08-31,7744.63139543,7747.41737511,5952.33537977,7018.26404986,118466712394.56568909
2018-09-30,7011.74504497,7399.96283981,6164.49900193,6619.48081249,106557699660.57037354
2018-10-31,6624.02339529,7241.01338693,6218.53347138,6298.83750111,97268664234.70959473
2018-11-30,6299.90390737,6546.91780490,3596.00806059,4030.04449364,120999964922.57621765
2018-12-31,4036.22987475,4291.69587895,3188.54261689,3746.12395254,116183681631.27676392
2019-01-31,3747.28908196,4109.51366018,3392.53849717,3447.81276865,123820573467.94714355
2019-02-28,3444.92190673,4172.08323427,3366.80492851,3845.25831280,130035707453.68925476
2019-03-31,3844.92136618,4210.95413776,3733.91748161,4202.58839816,223754752522.86123657
2019-04-30,4199.61743968,5660.85501089,4184.98326555,5305.98448213,391550290587.30065918
2019-05-31,5306.24450406,8991.45418257,5223.55101894,8606.27861540,582747600888.36401367
2019-06-30,8599.05348626,13967.86227681,7623.17690001,10912.25593404,641077927298.06164551
2019-07-31,10908.29665592,13101.37422601,9134.25891051,10080.08612115,666448679929.48498535
2019-08-31,10084.11057111,12193.90831824,9388.61215925,9609.78764737,547575053722.79498291
2019-09-30,9607.18147608,10887.87424865,7773.49735388,8269.02868158,497648885757.23889160
2019-10-31,8286.79170570,10112.45209391,7377.74072535,9154.92364847,579598532712.13891602
2019-11-30,9147.03537028,9465.44783661,6583.22511244,7548.61348304,637307894724.36071777
2019-12-31,7551.70986122,7664.10937494,6455.52482576,7202.62425073,567483556426.21704102
2020-01-31,7196.61464775,9554.56801102,6891.53217545,9336.13288471,783665555279.23059082
2020-02-29,9345.86297188,10458.55067711,8477.50971062,8569.46778472,955435990877.09008789
2020-03-31,8550.54195196,9167.91994716,4003.59103177,6431.26241287,1160913306434.08764648
2020-04-30,6419.06099907,9425.79839392,6176.88175746,8607.32983212,909648212331.91259766
2020-05-31,8629.22539759,9995.18068681,8303.33905928,9449.86091408,1120628737596.23828125
2020-06-30,9454.10551672,10232.61773952,8942.42619001,9145.56060700,647633100697.16491699
2020-07-31,9136.04025746,11425.72022975,8957.56029980,11334.58546549,645771482380.85083008
2020-08-31,11336.03219268,12394.34502104,10983.14937937,11655.99869868,1052046417447.51831055
2020-09-30,11650.16099979,12044.02118838,9893.73805758,10766.81409456,1005225960746.89929199
2020-10-31,10777.14188193,13984.74925149,10413.94088928,13795.52654760,794043533812.76464844
2020-11-30,13794.54858000,19802.67891679,13269.50530661,19721.87473021,1419460849802.37573242
2020-12-31,19692.23392233,29272.57804889,17604.05011672,28977.96181814,1942613321796.52929688
2021-01-31,28938.89688785,41849.90640212,28718.62178842,33136.13947086,3562119251390.20019531
