ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-04-01,2025-12-24,2026-04-01,2026-04-06,0.4205
2026-03-02,2025-12-24,2026-03-02,2026-03-04,0.35134
2026-02-02,2025-12-24,2026-02-02,2026-02-04,0.34443
2025-12-31,2025-02-07,2025-12-31,2026-01-05,0.42709
2025-12-01,2025-01-03,2025-12-01,2025-12-03,0.3706
2025-11-03,2025-01-03,2025-11-03,2025-11-05,0.34636
2025-10-01,2025-01-03,2025-10-01,2025-10-03,0.36102
2025-09-02,,,,0.36826
2025-08-01,2025-01-03,2025-08-01,2025-08-05,0.35772
2025-07-01,2025-01-03,2025-07-01,2025-07-03,0.39953
2025-06-02,2025-01-03,2025-06-02,2025-06-04,0.54001
2025-05-01,2025-01-03,2025-05-01,2025-05-05,0.48792
2025-04-01,2025-01-03,2025-04-01,2025-04-03,0.4079
2025-03-03,2025-01-03,2025-03-03,2025-03-05,0.32765
2025-02-03,2025-01-03,2025-02-03,2025-02-05,0.32586
2024-12-31,2024-01-04,2024-12-31,2025-01-03,0.39478
2024-12-02,2024-01-04,2024-12-02,2024-12-04,0.40177
2024-11-01,2024-01-04,2024-11-01,2024-11-05,0.37522
2024-10-01,2024-01-04,2024-10-01,2024-10-03,0.39217
2024-09-03,2024-01-04,2024-09-03,2024-09-05,0.39984
2024-08-01,2024-01-04,2024-08-01,2024-08-05,0.28949
2024-07-01,2024-01-04,2024-07-01,2024-07-03,0.3302
2024-06-03,2024-01-04,2024-06-03,2024-06-05,0.36027
2024-05-01,2024-01-04,2024-05-02,2024-05-06,0.32609
2024-04-01,2024-01-04,2024-04-02,2024-04-04,0.34519
2024-03-01,2024-01-04,2024-03-04,2024-03-06,0.3009
2024-02-01,2024-01-04,2024-02-02,2024-02-06,0.30061
2023-12-28,2023-12-27,2023-12-29,2024-01-03,0.42781
2023-12-01,2022-12-30,2023-12-04,2023-12-06,0.39025
2023-11-01,2022-12-30,2023-11-02,2023-11-06,0.35892
2023-10-02,2022-12-30,2023-10-03,2023-10-05,0.36333
2023-09-01,2022-12-30,2023-09-05,2023-09-07,0.3382
2023-08-01,2022-12-30,2023-08-02,2023-08-04,0.2904
2023-07-03,2022-12-30,2023-07-05,2023-07-07,0.3593
2023-06-01,2023-05-31,2023-06-02,2023-06-06,0.3654
2023-05-01,2022-12-30,2023-05-02,2023-05-04,0.4246
2023-04-03,2022-12-30,2023-04-04,2023-04-06,0.44506
2023-03-01,2022-12-30,2023-03-02,2023-03-06,0.4112
2023-02-01,2022-12-30,2023-02-02,2023-02-06,0.4439
2022-12-29,2022-02-01,2022-12-30,2023-01-04,0.5729
2022-12-01,2022-02-01,2022-12-02,2022-12-06,0.6104
2022-11-01,2022-02-01,2022-11-02,2022-11-04,0.6063
2022-10-03,2022-02-01,2022-10-04,2022-10-06,0.48084
2022-09-01,2022-02-01,2022-09-02,2022-09-07,0.5589
2022-08-01,2022-02-01,2022-08-02,2022-08-04,0.49547
2022-07-01,2022-02-01,2022-07-05,2022-07-07,0.62102
2022-06-01,2022-02-01,2022-06-02,2022-06-06,0.51642
2022-05-02,2022-02-01,2022-05-03,2022-05-05,0.4681
2022-04-01,2022-02-01,2022-04-04,2022-04-06,0.5878
2022-03-01,2022-02-28,2022-03-02,2022-03-04,0.4623
2022-02-01,2022-01-31,2022-02-02,2022-02-04,0.3818
2021-12-30,2021-12-29,2021-12-31,2022-01-04,0.4586
2021-12-01,2021-11-30,2021-12-02,2021-12-06,0.3825
2021-11-01,2021-10-29,2021-11-02,2021-11-04,0.3661
2021-10-01,2021-09-30,2021-10-04,2021-10-06,0.34338
2021-09-01,2021-08-31,2021-09-02,2021-09-07,0.33885
2021-08-02,2021-07-30,2021-08-03,2021-08-05,0.2572
2021-07-01,2021-06-30,2021-07-02,2021-07-07,0.3954
2021-06-01,2021-05-28,2021-06-02,2021-06-04,0.31346
2021-05-03,2021-04-30,2021-05-04,2021-05-06,0.3737
2021-04-01,2021-03-31,2021-04-05,2021-04-07,0.34828
2021-03-01,2021-02-26,2021-03-02,2021-03-04,0.3211
2021-02-01,2021-01-29,2021-02-02,2021-02-04,0.26263
2020-12-30,2020-12-30,2020-12-31,2021-01-05,0.54282
2020-12-01,2020-11-30,2020-12-02,2020-12-04,0.4999
2020-11-02,2020-10-30,2020-11-03,2020-11-05,0.51501
2020-10-01,2020-09-30,2020-10-02,2020-10-06,0.43476
2020-09-01,2020-08-31,2020-09-02,2020-09-04,0.4534
2020-08-03,2020-07-31,2020-08-04,2020-08-06,0.2898
2020-07-01,2020-06-30,2020-07-02,2020-07-07,0.49408
