ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-17,2025-09-05,2026-03-17,2026-03-20,0.390102
2025-12-16,2024-07-04,2025-12-16,2025-12-19,0.474187
2025-09-16,2024-07-04,2025-09-16,2025-09-19,0.43104
2025-06-16,2024-07-04,2025-06-16,2025-06-20,0.394351
2025-03-18,2024-07-04,2025-03-18,2025-03-21,0.395859
2024-12-17,2023-12-05,2024-12-17,2024-12-20,0.425569
2024-09-25,2023-12-05,2024-09-25,2024-09-30,0.557508
2024-06-11,2023-12-05,2024-06-11,2024-06-17,0.411452
2024-03-21,2023-12-05,2024-03-22,2024-03-27,0.443939
2023-12-20,2022-11-25,2023-12-21,2023-12-27,0.603707
2023-09-26,2022-11-25,2023-09-27,2023-10-02,0.513843
2023-06-07,2022-11-25,2023-06-08,2023-06-13,0.390843
2023-03-23,2023-03-22,2023-03-24,2023-03-29,0.517959
2022-12-13,2021-12-24,2022-12-14,2022-12-19,0.572381
2022-09-26,2021-12-24,2022-09-27,2022-09-30,0.582589
2022-06-09,2021-12-24,2022-06-10,2022-06-15,0.391342
2022-03-24,2021-12-24,2022-03-25,2022-03-30,0.402731
2021-12-13,2020-12-15,2021-12-14,2021-12-17,0.400742
2021-09-24,2020-12-15,2021-09-27,2021-09-30,0.457768
2021-06-10,2020-12-15,2021-06-11,2021-06-16,0.302143
2021-03-25,2020-12-15,2021-03-26,2021-03-31,0.351878
2020-12-14,2019-12-13,2020-12-15,2020-12-18,0.374225
2020-09-23,2019-12-13,2020-09-24,2020-09-29,0.432848
2020-06-15,2019-12-13,2020-06-16,2020-06-19,0.362173
2020-03-25,2019-12-13,2020-03-26,2020-03-31,0.425414
2019-12-16,,,,0.450199
2019-09-24,,,,0.429808
2019-06-17,,,,0.436768
2019-03-20,,,,0.428921
2018-12-28,,,,0.024922
2018-12-17,,,,0.371038
2018-09-26,,,,0.435909
2018-07-03,,,,0.427596
2018-03-22,,,,0.401459
2017-12-21,,,,0.356699
2017-09-26,,,,0.364587
2017-07-06,,,,0.424597
2017-03-24,,,,0.330593
2016-12-22,,,,0.422783
2016-09-26,,,,0.319616
2016-07-06,,,,0.39498
2016-03-23,,,,0.364787
2015-12-24,,,,0.382365
2015-09-25,,,,0.30922
2015-07-02,,,,0.347602
2015-03-25,,,,0.323868
2014-12-24,,,,0.366811
2014-09-24,,,,0.27502
2014-07-02,,,,0.339626
2014-03-25,,,,0.285959
2013-12-23,,,,0.323314
2013-09-24,,,,0.263847
2013-07-02,,,,0.291485
2013-03-25,,,,0.229544
2012-12-19,,,,0.412311
2012-09-24,,,,0.257749
2012-06-26,,,,0.221212
2012-03-23,,,,0.192453
2011-12-22,,,,0.240272
2011-09-23,,,,0.166869
2011-07-05,,,,0.209891
2011-03-24,,,,0.187651
2010-12-22,,,,0.205734
2010-09-23,,,,0.162611
2010-07-02,,,,0.201287
2010-03-24,,,,0.158417
2009-12-23,,,,0.198532
2009-09-22,,,,0.155573
2009-07-02,,,,0.181683
2009-03-24,,,,0.155564
2008-12-23,,,,0.164805
2008-09-24,,,,0.14734
2008-07-02,,,,0.15353
2008-03-24,,,,0.151069
2007-12-27,,,,0.140756
2007-09-25,,,,0.130507
2007-06-28,,,,0.146252
2007-03-23,,,,0.139528
2006-12-20,,,,0.122776
2006-09-26,,,,0.137688
2006-06-22,,,,0.133406
2006-03-24,,,,0.116003
2005-12-22,,,,0.13478
2005-09-23,,,,0.0991
2005-06-20,,,,0.082
2005-03-24,,,,0.1382
2004-12-23,,,,0.2553
2004-09-24,,,,0.1011
2004-06-25,,,,0.0715
2004-03-26,,,,0.0841
2003-12-12,,,,0.1354
2003-09-12,,,,0.0754
2003-06-13,,,,0.0865
2003-03-07,,,,0.0733
2002-12-13,,,,0.1063
2002-09-13,,,,0.0676
2002-06-14,,,,0.0573
2002-03-08,,,,0.0622
2001-12-14,,,,0.0625
2001-10-01,,,,0.0785
2001-06-08,,,,0.0211
2001-03-09,,,,0.0458
2000-12-13,,,,0.1466
2000-09-20,,,,0.031
2000-06-21,,,,0.028
