ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-09,2026-01-27,2026-03-09,2026-03-16,0.21
2025-12-08,2025-11-06,2025-12-08,2025-12-15,0.21
2025-09-08,2025-07-21,2025-09-08,2025-09-15,0.21
2025-06-09,2025-04-23,2025-06-09,2025-06-16,0.21
2025-03-10,2025-02-04,2025-03-10,2025-03-17,0.2
2024-12-09,2024-10-28,2024-12-09,2024-12-16,0.2
2024-09-09,2024-07-23,2024-09-09,2024-09-16,0.2
2024-06-10,2024-04-25,2024-06-10,2024-06-17,0.2
