ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-27,,,,0.4808
2025-12-22,,,,0.459
2025-09-29,,,,0.4377
2025-06-30,,,,0.441
2025-03-27,,,,0.4759
2024-12-23,,,,0.4549
2024-09-27,,,,0.4206
2024-06-28,,,,0.4601
2024-03-22,,,,0.4403
2023-12-20,,,,0.4849
2023-09-20,,,,0.386
2023-06-22,,,,0.3998
2023-03-22,,,,0.3803
2022-12-21,,,,0.4507
2022-09-22,,,,0.3847
2022-06-22,,,,0.3621
2022-03-22,,,,0.3422
2021-12-23,,,,0.4152
2021-09-23,,,,0.3496
2021-06-23,,,,0.326
2021-03-24,,,,0.3244
2020-12-23,,,,0.3781
2020-09-24,,,,0.3259
2020-06-24,,,,0.3389
2020-03-25,,,,0.2965
2019-12-23,,,,0.4289
2019-09-13,,,,0.3389
2019-06-14,,,,0.2647
2019-03-22,,,,0.3736
2018-12-21,,,,0.3462
2018-09-27,,,,0.3476
2018-06-21,,,,0.2937
2018-03-21,,,,0.2755
2017-12-20,,,,0.3276
2017-09-21,,,,0.269
2017-06-20,,,,0.28
2017-03-23,,,,0.264
2016-12-19,,,,0.354
2016-09-12,,,,0.262
2016-06-13,,,,0.228
2016-03-14,,,,0.234
2015-12-18,,,,0.283
2015-09-24,,,,0.247
2015-06-25,,,,0.228
2015-03-24,,,,0.247
2014-12-19,,,,0.273
2014-09-23,,,,0.226
2014-06-23,,,,0.205
2014-03-24,,,,0.206
2013-12-19,,,,0.24
2013-09-20,,,,0.209
2013-06-21,,,,0.188
2013-03-21,,,,0.177
2012-12-19,,,,0.265
2012-09-21,,,,0.177
2012-06-22,,,,0.168
2012-03-23,,,,0.151
2011-12-20,,,,0.175
2011-09-22,,,,0.149
2011-06-23,,,,0.138
2011-03-24,,,,0.137
2010-12-21,,,,0.17
2010-09-23,,,,0.145
2010-06-23,,,,0.131
2010-03-24,,,,0.115
2009-12-21,,,,0.175
2009-09-23,,,,0.12
2009-06-23,,,,0.109
2009-03-24,,,,0.135
2008-12-19,,,,0.161
2008-09-23,,,,0.143
2008-06-23,,,,0.153
2008-03-24,,,,0.152
2007-12-19,,,,0.188
2007-09-21,,,,0.157
2007-06-22,,,,0.138
2007-03-23,,,,0.146
2006-12-21,,,,0.172
2006-09-22,,,,0.128
2006-06-23,,,,0.129
2006-03-17,,,,0.127
2005-12-23,,,,0.161
2005-09-23,,,,0.138
2005-06-24,,,,0.097
2005-03-23,,,,0.106
2004-12-23,,,,0.192
2004-09-24,,,,0.096
2004-06-25,,,,0.095
2004-03-26,,,,0.085
2003-12-22,,,,0.11
2003-09-26,,,,0.083
2003-06-20,,,,0.072
2003-03-28,,,,0.073
2002-12-20,,,,0.095
2002-09-27,,,,0.073
2002-06-21,,,,0.063
2002-03-22,,,,0.073
2001-12-21,,,,0.095
2001-09-21,,,,0.076
2001-06-22,,,,0.065
2001-03-16,,,,0.073
