ex_dividend_date,declaration_date,record_date,payment_date,amount
2025-12-22,2025-01-15,2025-12-22,2025-12-26,0.7442
2024-12-23,2024-02-19,2024-12-23,2024-12-27,1.11582
2023-12-18,2023-12-15,2023-12-19,2023-12-22,1.0893
2022-12-19,2022-12-16,2022-12-20,2022-12-23,0.14467
2019-12-23,,,,0.254
2018-12-24,,,,0.189
2008-12-15,,,,0.34
2007-12-17,,,,0.76
2006-12-18,,,,0.61
