ex_dividend_date,declaration_date,record_date,payment_date,amount
2015-12-01,,,,0.0905
2015-11-02,,,,0.0942
2015-10-01,,,,0.0899
2015-09-01,,,,0.0828
2015-08-03,,,,0.0968
2015-07-01,,,,0.0901
2015-06-01,,,,0.0887
2015-05-01,,,,0.0875
2015-04-01,,,,0.0861
2015-03-02,,,,0.0892
2015-02-02,,,,0.0964
2014-12-29,,,,0.0947
2014-12-01,,,,0.0917
2014-11-03,,,,0.0869
2014-10-01,,,,0.0863
2014-09-02,,,,0.0898
2014-08-01,,,,0.0893
2014-07-01,,,,0.0893
2014-06-02,,,,0.0861
2014-05-01,,,,0.0818
2014-04-01,,,,0.0879
2014-03-03,,,,0.0871
2014-02-03,,,,0.0906
2013-12-27,,,,0.0906
2013-12-02,,,,0.0894
2013-11-01,,,,0.0897
2013-10-01,,,,0.0888
2013-09-03,,,,0.088
2013-08-01,,,,0.0836
2013-07-01,,,,0.0787
2013-06-03,,,,0.0779
2013-05-01,,,,0.0725
2013-04-01,,,,0.0835
2013-03-01,,,,0.0831
2013-02-01,,,,0.0851
2012-12-27,,,,0.0864
2012-12-03,,,,0.0847
2012-11-01,,,,0.0915
2012-10-01,,,,0.0953
2012-09-04,,,,0.0959
2012-08-01,,,,0.0871
2012-07-02,,,,0.0916
2012-06-01,,,,0.0965
2012-05-01,,,,0.1
2012-04-02,,,,0.0884
2012-03-01,,,,0.0744
2012-02-01,,,,0.075
2011-12-28,,,,0.0872
2011-12-01,,,,0.071
2011-11-01,,,,0.0673
2011-10-03,,,,0.0596
2011-09-01,,,,0.0736
2011-08-01,,,,0.0316
