ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-11,2026-02-25,2026-03-11,2026-04-01,0.01
2025-12-04,2025-11-19,2025-12-04,2025-12-26,0.01
2025-09-11,2025-08-27,2025-09-11,2025-10-02,0.01
2025-06-11,2025-05-28,2025-06-11,2025-07-03,0.01
2025-03-12,2025-02-26,2025-03-12,2025-04-02,0.01
2024-12-05,2024-11-20,2024-12-05,2024-12-27,0.01
2024-09-12,2024-08-28,2024-09-12,2024-10-03,0.01
2024-06-11,2024-05-22,2024-06-11,2024-06-28,0.01
2024-05-29,2024-05-17,2024-05-29,2024-06-04,0.0
2024-03-05,2024-02-21,2024-03-06,2024-03-27,0.04
2023-12-05,2023-11-21,2023-12-06,2023-12-28,0.04
2023-09-06,2023-08-23,2023-09-07,2023-09-28,0.04
2023-06-07,2023-05-24,2023-06-08,2023-06-30,0.04
2023-03-07,2023-02-22,2023-03-08,2023-03-29,0.04
2022-11-30,2022-11-16,2022-12-01,2022-12-22,0.04
2022-09-07,2022-08-24,2022-09-08,2022-09-29,0.04
2022-06-08,2022-05-25,2022-06-09,2022-07-01,0.04
2022-03-02,2022-02-16,2022-03-03,2022-03-24,0.04
2021-12-01,2021-11-17,2021-12-02,2021-12-23,0.04
2021-08-31,2021-08-18,2021-09-01,2021-09-23,0.04
2021-06-09,,,,0.16
2021-03-09,2021-02-24,2021-03-10,2021-03-31,0.16
2020-12-03,2020-11-18,2020-12-04,2020-12-29,0.16
2020-09-01,2020-08-19,2020-09-02,2020-09-24,0.16
2020-06-04,,,,0.16
2020-02-27,,,,0.16
2019-11-27,,,,0.16
2019-08-28,,,,0.16
2019-05-30,,,,0.16
2019-02-28,,,,0.16
2018-11-29,,,,0.16
2018-08-29,,,,0.15
2018-05-23,,,,0.15
2018-02-22,,,,0.15
2017-11-22,,,,0.15
2017-08-22,,,,0.14
2017-05-19,,,,0.14
2017-02-22,,,,0.14
2016-11-23,,,,0.14
2016-08-23,,,,0.115
2016-05-24,,,,0.115
2016-02-29,,,,0.115
2015-11-18,,,,0.115
2015-08-18,,,,0.0975
2015-05-19,,,,0.0975
2015-02-24,,,,0.085
2014-11-19,,,,0.085
2014-08-19,,,,0.085
2014-05-20,,,,0.085
2014-02-25,,,,0.085
2013-11-19,,,,0.085
2013-08-20,,,,0.075
2013-05-21,,,,0.075
2013-02-26,,,,0.075
2012-11-20,,,,0.075
