ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-27,2026-01-07,2026-03-27,2026-03-31,0.9992
2025-12-22,2025-04-03,2025-12-22,2025-12-24,0.9309
2025-09-29,2025-01-16,2025-09-29,2025-10-01,0.8726
2025-06-30,2025-01-16,2025-06-30,2025-07-02,0.8643
2025-03-27,2025-01-16,2025-03-27,2025-03-31,1.0536
2024-12-23,2024-03-05,2024-12-23,2024-12-26,1.0004
2024-09-26,2024-03-05,2024-09-26,2024-09-30,0.7997
2024-06-27,2024-03-05,2024-06-27,2024-07-01,0.883
2024-03-21,2024-03-05,2024-03-22,2024-03-26,0.7331
2023-12-21,2023-03-15,2023-12-22,2023-12-27,1.1142
2023-09-21,2023-03-15,2023-09-22,2023-09-26,0.7219
2023-06-23,2023-03-15,2023-06-26,2023-06-28,0.7644
2023-03-23,2023-03-15,2023-03-24,2023-03-28,0.6938
2022-12-22,2022-12-20,2022-12-23,2022-12-28,1.1028
2022-09-23,2022-09-22,2022-09-26,2022-09-28,0.7041
2022-06-23,2022-06-21,2022-06-24,2022-06-28,0.5822
2022-03-23,2022-03-21,2022-03-24,2022-03-28,0.6857
2021-12-27,2021-12-22,2021-12-28,2021-12-30,0.8561
2021-09-24,2021-09-23,2021-09-27,2021-09-29,0.5739
2021-06-24,2021-06-23,2021-06-25,2021-06-29,0.6897
2021-03-25,2021-03-24,2021-03-26,2021-03-30,0.5525
2020-12-24,2020-12-23,2020-12-28,2020-12-30,0.7487
2020-09-25,2020-09-24,2020-09-28,2020-09-30,0.6335
2020-06-25,2020-06-24,2020-06-26,2020-06-30,0.6496
2020-03-10,2020-03-06,2020-03-11,2020-03-13,0.7792
2019-12-24,,,,0.844
2019-09-16,,,,0.4714
2019-06-27,,,,0.606
2019-03-28,,,,0.5216
2018-12-24,,,,0.7936
2018-09-28,,,,0.7812
2018-06-22,,,,0.5264
2018-03-22,,,,0.516
2017-12-21,,,,0.6741
2017-09-20,,,,0.483
2017-06-21,,,,0.463
2017-03-24,,,,0.452
2016-12-22,,,,0.614
2016-09-20,,,,0.493
2016-06-14,,,,0.447
2016-03-15,,,,0.308
2015-12-23,,,,0.538
2015-09-23,,,,1.193
2015-03-25,,,,0.027
2014-12-22,,,,1.472
2014-03-25,,,,0.019
2013-12-24,,,,1.205
2013-03-20,,,,0.018
2012-12-24,,,,1.13
2012-03-22,,,,0.006
2011-12-23,,,,1.129
2011-03-23,,,,0.008
2010-12-27,,,,1.001
2010-03-23,,,,0.012
2009-12-24,,,,0.823
2009-03-23,,,,0.041
2008-12-24,,,,0.857
2008-03-12,,,,0.096
2007-12-20,,,,1.08
2007-03-22,,,,0.01
2006-12-22,,,,0.364
