ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-05-05,2026-04-16,2026-05-05,2026-05-19,1.42
2026-01-30,2026-01-15,2026-01-30,2026-02-10,1.42
2025-10-31,2025-09-18,2025-10-31,2025-11-12,1.42
2025-07-31,,,,1.36
2025-04-30,2025-04-17,2025-04-30,2025-05-13,1.36
2025-01-31,2025-01-16,2025-01-31,2025-02-11,1.36
2024-10-31,2024-09-19,2024-10-31,2024-11-12,1.36
2024-07-31,2024-07-18,2024-07-31,2024-08-13,1.3
2024-05-07,2024-04-25,2024-05-08,2024-05-21,1.3
2024-01-30,2024-01-18,2024-01-31,2024-02-13,1.3
2023-10-30,2023-09-21,2023-10-31,2023-11-14,1.3
2023-07-28,2023-07-20,2023-07-31,2023-08-15,1.24
2023-05-05,2023-04-27,2023-05-08,2023-05-16,1.24
2023-01-30,2023-01-19,2023-01-31,2023-02-14,1.24
2022-10-28,2022-09-15,2022-10-31,2022-11-15,1.24
2022-07-29,2022-07-21,2022-08-01,2022-08-16,1.15
2022-05-06,2022-04-28,2022-05-09,2022-05-17,1.15
2022-01-28,2022-01-20,2022-01-31,2022-02-07,1.15
2021-10-29,2021-09-15,2021-11-01,2021-11-15,1.15
2021-07-23,2021-07-15,2021-07-26,2021-08-09,1.02
2021-04-30,2021-04-22,2021-05-03,2021-05-17,1.02
2021-01-29,2021-01-21,2021-02-01,2021-02-08,1.02
2020-10-29,,,,1.02
2020-07-30,2020-07-16,2020-07-31,2020-08-17,0.9
2020-05-01,,,,0.9
2020-01-30,,,,0.9
2019-10-30,,,,0.9
2019-07-30,,,,0.77
2019-05-03,,,,0.77
2019-01-30,,,,0.77
2018-10-30,,,,0.77
2018-07-30,,,,0.62
2018-05-04,,,,0.62
2018-01-30,,,,0.62
2017-10-30,,,,0.62
2017-07-27,,,,0.5
2017-04-27,,,,0.5
2017-01-27,,,,0.5
2016-11-03,,,,0.5
2016-07-28,,,,0.38
2016-04-28,,,,0.38
2016-01-28,,,,0.38
2015-10-28,,,,0.38
2015-07-29,,,,0.34
2015-04-28,,,,0.34
2015-01-28,,,,0.34
2014-10-29,,,,0.34
2014-07-29,,,,0.3
2014-04-28,,,,0.3
2014-01-29,,,,0.3
2013-10-29,,,,0.3
2013-07-29,,,,0.28
2013-04-26,,,,0.28
2013-01-29,,,,0.21
2012-10-29,,,,0.21
2012-07-27,,,,0.17
2012-04-26,,,,0.17
2012-01-27,,,,0.17
2011-10-27,,,,0.17
2011-07-28,,,,0.13
2011-04-28,,,,0.13
2011-01-27,,,,0.13
2010-10-28,,,,0.13
2010-07-28,,,,0.12
2010-04-28,,,,0.12
2010-01-28,,,,0.12
2009-10-28,,,,0.12
2009-07-29,,,,0.11
2009-04-28,,,,0.11
2009-01-28,,,,0.11
2008-10-29,,,,0.11
2008-07-29,,,,0.1
2008-04-28,,,,0.1
2008-01-29,,,,0.1
2007-10-29,,,,0.1
2007-07-27,,,,0.08
2007-04-26,,,,0.08
2007-01-29,,,,0.04
2006-10-27,,,,0.04
2006-07-27,,,,0.03
2006-04-27,,,,0.03
2006-01-27,,,,0.03
2005-10-27,,,,0.03
2005-07-28,,,,0.025
2005-04-28,,,,0.025
2005-01-27,,,,0.025
2004-10-28,,,,0.025
2004-07-28,,,,0.02125
2004-04-28,,,,0.02125
2004-01-28,,,,0.02125
2003-10-29,,,,0.02125
2003-07-29,,,,0.02125
2003-04-28,,,,0.02125
2003-01-29,,,,0.02125
2002-10-29,,,,0.02125
2002-07-29,,,,0.02125
2002-04-26,,,,0.02125
2002-01-29,,,,0.02125
2001-10-29,,,,0.02125
2001-07-27,,,,0.02125
2001-04-26,,,,0.02125
2001-01-29,,,,0.02125
2000-10-27,,,,0.02125
2000-07-27,,,,0.02125
2000-04-27,,,,0.043
2000-01-27,,,,0.043
1999-10-28,,,,0.043
1999-07-28,,,,0.085
1999-04-29,,,,0.085
1999-01-28,,,,0.085
