ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-03-31,2026-01-08,2026-03-31,2026-04-15,0.3875
2025-12-31,2025-10-09,2025-12-31,2026-01-15,0.124167
2025-11-28,2025-10-09,2025-11-28,2025-12-15,0.124167
2025-10-31,2025-10-09,2025-10-31,2025-11-17,0.124167
2025-09-30,2025-07-10,2025-09-30,2025-10-15,0.124167
2025-08-29,,,,0.124167
2025-07-31,,,,0.124167
2025-06-30,2025-04-10,2025-06-30,2025-07-15,0.124167
2025-05-30,2025-04-10,2025-05-30,2025-06-16,0.124167
2025-04-30,2025-04-10,2025-04-30,2025-05-15,0.124167
2025-03-31,2025-01-10,2025-03-31,2025-04-15,0.124167
2025-02-28,2025-01-10,2025-02-28,2025-03-17,0.124167
2025-01-31,2025-01-10,2025-01-31,2025-02-18,0.124167
2024-12-31,2024-10-09,2024-12-31,2025-01-15,0.123333
2024-11-29,2024-10-09,2024-11-29,2024-12-16,0.123333
2024-10-31,2024-10-09,2024-10-31,2024-11-15,0.123333
2024-09-30,2024-07-10,2024-09-30,2024-10-15,0.123333
2024-08-30,2024-07-10,2024-08-30,2024-09-16,0.123333
2024-07-31,2024-07-10,2024-07-31,2024-08-15,0.123333
2024-06-28,2024-04-09,2024-06-28,2024-07-15,0.123333
2024-05-31,2024-04-09,2024-05-31,2024-06-17,0.123333
2024-04-29,2024-04-09,2024-04-30,2024-05-15,0.123333
2024-03-27,2024-01-10,2024-03-28,2024-04-15,0.123333
2024-02-28,2024-01-10,2024-02-29,2024-03-15,0.123333
2024-01-30,2024-01-10,2024-01-31,2024-02-15,0.123333
2023-12-28,2023-10-11,2023-12-29,2024-01-16,0.1225
2023-11-29,2023-10-11,2023-11-30,2023-12-15,0.1225
2023-10-30,2023-10-11,2023-10-31,2023-11-15,0.1225
2023-09-28,,,,0.1225
2023-08-30,,,,0.1225
2023-07-28,,,,0.1225
2023-06-29,2023-04-11,2023-06-30,2023-07-17,0.1225
2023-05-30,2023-04-11,2023-05-31,2023-06-15,0.1225
2023-04-27,2023-04-11,2023-04-28,2023-05-15,0.1225
2023-03-30,2023-01-11,2023-03-31,2023-04-17,0.1225
2023-02-27,2023-01-11,2023-02-28,2023-03-15,0.1225
2023-01-30,2023-01-11,2023-01-31,2023-02-15,0.1225
2022-12-29,2022-10-12,2022-12-30,2023-01-17,0.121667
2022-11-29,2022-10-12,2022-11-30,2022-12-15,0.121667
2022-10-28,2022-10-12,2022-10-31,2022-11-15,0.121667
2022-09-29,2022-07-12,2022-09-30,2022-10-17,0.121667
2022-08-30,2022-07-12,2022-08-31,2022-09-15,0.121667
2022-07-28,2022-07-12,2022-07-29,2022-08-15,0.121667
2022-06-29,,,,0.121667
2022-05-27,,,,0.121667
2022-04-28,,,,0.121667
2022-03-30,2022-01-10,2022-03-31,2022-04-18,0.121667
2022-02-25,2022-01-10,2022-02-28,2022-03-15,0.121667
2022-01-28,2022-01-10,2022-01-31,2022-02-15,0.121667
2021-12-30,2021-10-13,2021-12-31,2022-01-18,0.120833
2021-11-29,2021-10-13,2021-11-30,2021-12-15,0.120833
2021-10-28,2021-10-13,2021-10-29,2021-11-15,0.120833
2021-09-29,2021-07-13,2021-09-30,2021-10-15,0.120833
2021-08-30,2021-07-13,2021-08-31,2021-09-15,0.120833
2021-07-29,2021-07-13,2021-07-30,2021-08-16,0.120833
2021-06-29,2021-04-12,2021-06-30,2021-07-15,0.120833
2021-05-27,2021-04-12,2021-05-28,2021-06-15,0.120833
2021-04-29,2021-04-12,2021-04-30,2021-05-17,0.120833
2021-03-30,2021-01-11,2021-03-31,2021-04-15,0.120833
2021-02-25,2021-01-11,2021-02-26,2021-03-15,0.120833
2021-01-28,2021-01-11,2021-01-29,2021-02-16,0.120833
2020-12-30,2020-10-09,2020-12-31,2021-01-15,0.12
2020-11-27,2020-10-09,2020-11-30,2020-12-15,0.12
2020-10-29,2020-10-09,2020-10-30,2020-11-16,0.12
2020-09-29,2020-07-09,2020-09-30,2020-10-15,0.12
2020-08-28,2020-07-09,2020-08-31,2020-09-15,0.12
2020-07-30,2020-07-09,2020-07-31,2020-08-17,0.12
2020-06-29,2020-04-09,2020-06-30,2020-07-15,0.12
2020-05-28,2020-04-09,2020-05-29,2020-06-15,0.12
2020-04-29,2020-04-09,2020-04-30,2020-05-15,0.12
2020-03-30,2020-01-09,2020-03-31,2020-04-15,0.12
2020-02-27,2020-01-09,2020-02-28,2020-03-16,0.12
2020-01-30,2020-01-09,2020-01-31,2020-02-18,0.12
2019-12-30,2019-10-15,2019-12-31,2020-01-15,0.119167
2019-11-27,,,,0.119167
2019-10-30,,,,0.119167
2019-09-27,,,,0.119167
2019-08-29,,,,0.119167
2019-07-30,,,,0.119167
2019-06-27,,,,0.119167
2019-05-30,,,,0.119167
2019-04-29,,,,0.119167
2019-03-28,,,,0.119167
2019-02-27,,,,0.119167
2019-01-30,,,,0.119167
2018-12-28,,,,0.118333
2018-11-29,,,,0.118333
2018-10-30,,,,0.118333
2018-09-27,,,,0.118333
2018-08-30,,,,0.118333
2018-07-30,,,,0.118333
2018-06-28,,,,0.118333
2018-05-30,,,,0.118333
2018-04-27,,,,0.118333
2018-03-28,,,,0.1183
2018-02-27,,,,0.1183
2018-01-30,,,,0.118333
2017-12-28,,,,0.1175
2017-11-29,,,,0.1175
2017-10-30,,,,0.1175
2017-09-28,,,,0.1175
2017-08-29,,,,0.1175
2017-07-27,,,,0.1175
2017-06-28,,,,0.116667
2017-05-26,,,,0.116667
2017-04-26,,,,0.116667
2017-03-29,,,,0.116667
2017-02-24,,,,0.116667
2017-01-27,,,,0.116667
2016-12-28,,,,0.115833
2016-11-28,,,,0.115833
2016-10-27,,,,0.115833
2016-09-28,,,,0.115833
2016-08-29,,,,0.115833
2016-07-27,,,,0.115833
2016-06-28,,,,0.115833
2016-05-26,,,,0.115833
2016-04-27,,,,0.115833
2016-03-29,,,,0.115833
2016-02-25,,,,0.115833
2016-01-27,,,,0.115833
2015-12-29,,,,0.115
2015-11-25,,,,0.115
2015-10-28,,,,0.115
2015-09-28,,,,0.115
2015-08-27,,,,0.115
2015-07-29,,,,0.115
2015-06-26,,,,0.1125
2015-05-27,,,,0.1125
2015-04-28,,,,0.1125
2015-03-27,,,,0.1125
2015-02-25,,,,0.1125
2015-01-28,,,,0.1125
2014-12-29,,,,0.11
2014-11-25,,,,0.11
2014-10-29,,,,0.11
2014-09-26,,,,0.11
2014-08-27,,,,0.11
2014-07-29,,,,0.11
2014-06-26,,,,0.105
2014-05-28,,,,0.105
2014-04-28,,,,0.105
2014-03-27,,,,0.105
2014-02-26,,,,0.105
2014-01-29,,,,0.105
2013-12-27,,,,0.1
2013-11-26,,,,0.1
2013-10-29,,,,0.1
2013-09-26,,,,0.3
2013-06-26,,,,0.3
2013-03-26,,,,0.3
2012-12-27,,,,0.27
2012-09-26,,,,0.27
2012-06-27,,,,0.27
2012-03-28,,,,0.26
2011-12-28,,,,0.26
2011-09-28,,,,0.26
2011-06-28,,,,0.21
